epoch,train_loss,train_loss_main,train_loss_aux2,train_loss_aux3,train_loss_reg,train_acc,train_precision,train_recall,train_f1,train_iou,val_loss,val_loss_main,val_loss_aux2,val_loss_aux3,val_loss_reg,val_acc,val_precision,val_recall,val_f1,val_iou
1,1.1878370863565229,0.5847300373322782,0.5968070254688375,0.6073584092987908,0.002079441677506643,0.9734259042126393,0.3673126121196389,0.8121292428275626,0.3685085599999423,0.2909880866318312,1.0719228941359018,0.5154916317839372,0.5538471425834455,0.5551088160590122,0.0020794416777789593,0.9808033190275494,0.3537597084559534,0.8548455939481133,0.3759445165001685,0.2936948567199517
2,1.0777054641591874,0.5294826720193115,0.545812638984089,0.5466393718245434,0.0020794416777789593,0.9782887196680259,0.42573465179463604,0.8238630838147047,0.4355751498525352,0.35513462851482847,1.0761753212464482,0.5208608887697521,0.5539773846927442,0.5521213725993508,0.0020794416777789593,0.9788820768657484,0.553667449681529,0.8327157476230671,0.5573781292201873,0.4763211250010579
3,1.0618651280146942,0.5226249571780712,0.5369006463310175,0.5375508118442625,0.0020794416779151177,0.9799571968658626,0.4606681528772502,0.821511220331508,0.46120621457866984,0.38104357710702297,1.0708862087444255,0.5112027500805102,0.5550677854763834,0.5614083412446473,0.0020794416777789593,0.9795866313733552,0.5221261784472979,0.8345085002874073,0.5293203926840875,0.4490983781937441
4,1.0391826523413434,0.5118314153966848,0.525288037354486,0.5252473930169267,0.0020794416779151177,0.9800994471499794,0.4809289592228429,0.8207473092467377,0.4799038777214107,0.40030641307492565,1.0239437653045906,0.4961588285471264,0.5212328368111661,0.5324144586136467,0.0020794416777789593,0.9827151649876644,0.5517684329150487,0.8491457744648582,0.5621541793017757,0.48103856871794337
5,1.0250766632588286,0.504401635565953,0.5187457816294062,0.5183702595052664,0.0020794416779151177,0.9813066449081689,0.5146725482097205,0.8235082896998185,0.5146673428827674,0.4342416884288013,1.0212048515677452,0.49812714143803244,0.5200755552241677,0.5223823199146672,0.0020794416777789593,0.9831565455386513,0.5394677455463573,0.8444774786108419,0.5439326583169161,0.4631390273675475
6,1.0283055582655627,0.5070331674918794,0.5193004736426281,0.519031626439234,0.0020794416779151177,0.980391666345429,0.5032832843736593,0.8262455513681227,0.5056287575105104,0.4261545444156664,1.0194262728095054,0.4995895915909817,0.5169769716890235,0.5189276158809661,0.0020794416777789593,0.9823026155170641,0.5785603433073346,0.8503669239972768,0.5852228870723497,0.5051346042742759
7,1.0122464585940392,0.4983946271109999,0.5118065101361414,0.5117211780701464,0.0020794416779151177,0.9814069156758269,0.5192235446645035,0.8229447494065626,0.5163758635400842,0.4363981322100527,1.0408406444286045,0.5059657435668142,0.5314680381825095,0.5347865644254183,0.0020794416777789593,0.9826487491005346,0.5480127904283394,0.84205460987593,0.5480947092224099,0.4675031832811069
8,0.9972604352654072,0.4917723386608369,0.5038294022543388,0.5027775004593252,0.0020794416779151177,0.9818476715980218,0.5456332987430017,0.826843190242594,0.5444839535016052,0.4642162493186853,1.0031583912278477,0.49168951887833445,0.5080639010981509,0.5113777000653116,0.0020794416777789593,0.9826643291272615,0.46503820098394166,0.8707859851812062,0.4983530012642545,0.41574927126639494
9,1.0170776096526641,0.5007620720835457,0.5144376666225188,0.5139337055515825,0.0020794416779151177,0.9818836189850032,0.5210160384456956,0.8244342764485669,0.5179640688066399,0.4384865192284188,1.001979176072698,0.49089853010679546,0.5092799679229134,0.508583023359901,0.0020794416777789593,0.9830978795101768,0.4447490932301662,0.8668182558134983,0.4760879144963745,0.39589937299481004
10,1.0122677938892828,0.4987543396782457,0.5115255809666818,0.5112966311256788,0.0020794416779151177,0.9822401035598844,0.5255466683781815,0.8259882098924347,0.5224506925038891,0.442838151829368,1.03525236139172,0.5076410155547293,0.5288323518476988,0.5205812106007024,0.0020794416777789593,0.9822336297286184,0.43996807815089695,0.8446550842962767,0.45910303757668053,0.37896065236799537
11,1.0040358119322892,0.49490650386838186,0.5070081350747605,0.5071124259839979,0.0020794416779151177,0.9817994859483506,0.5053263965511494,0.830042494502829,0.5085035940760417,0.4291092007991665,1.0124555103872952,0.49552179888675085,0.5133985023749502,0.5170379008117475,0.0020794416777789593,0.9833818536055715,0.5537211946092542,0.8544861087673589,0.5647055001222153,0.48499098125800505
12,0.991362790480169,0.4878909102657385,0.5012088610414873,0.5016677762681281,0.0020794416779151177,0.9821220085634823,0.5169908428661131,0.8268351649724831,0.5190730579278177,0.43894226831245065,1.0081691708219678,0.495794792865452,0.5134681987135034,0.5055350131110141,0.0020794416777789593,0.9850441782098067,0.6587583170708796,0.8296801861179502,0.6436535107457263,0.5658507226520403
13,0.9978530056360695,0.49094686048072683,0.5051830285473874,0.5042921802105262,0.0020794416779151177,0.9825390196683114,0.5070413984242655,0.8300894075607845,0.5101775889112843,0.42958536212441856,1.024170060847935,0.5030745841954883,0.5156287710917623,0.5240968933230952,0.0020794416777789593,0.9844765914113898,0.6336223812442224,0.8279916385286733,0.6267746906469631,0.5478161782944777
14,0.9871529394858762,0.4874471124152691,0.4971648067061664,0.49831872063073496,0.0020794416779151177,0.9824708280507584,0.5205184562551334,0.8322412265175602,0.5230637055271505,0.4428502129792371,1.0053322409328662,0.48703609987309104,0.5184387370159752,0.512883616748609,0.0020794416777789593,0.9808542753520765,0.4301329147954165,0.8768359433663518,0.47023527233031653,0.3882522770056954
15,0.9815355104268991,0.4836261726610842,0.4956316938874317,0.49612717293856434,0.0020794416779151177,0.9823702940466809,0.5306970126080994,0.8311678106144669,0.5325140224925953,0.45234068088496926,1.0039101262625896,0.49371093323356224,0.5065134497065293,0.5105291677148719,0.0020794416777789593,0.982377102500514,0.5773639756508644,0.8578887926904779,0.5974266391556615,0.5169312539574448
16,0.9918383956325856,0.4882617549589503,0.5012973498879818,0.5017969436812819,0.0020794416779151177,0.9826821756641767,0.5069662319034248,0.8332339320146316,0.5144876294221333,0.43371462656208415,1.0346009172107045,0.5096275947595897,0.5219365389723527,0.5243298772134279,0.0020794416777789593,0.9847539399799548,0.6408525354662024,0.8177981799370364,0.6214749529563887,0.5447075894345791
17,1.0023826663213515,0.4954081227904872,0.5047765520581028,0.5050729004611746,0.0020794416779151177,0.9829122799878929,0.5253455795833294,0.8224757715522614,0.5189408455195526,0.4398788185342579,1.0341326753559865,0.5083316630438754,0.5204615429828041,0.5286115815764979,0.0020794416777789593,0.9858363101356908,0.5709605336297862,0.8125717696390654,0.558460917010345,0.47927838742853623
18,0.9814561995977198,0.48354924146892037,0.49557117819786073,0.49621199630854423,0.0020794416779151177,0.9828851666366845,0.525949643865831,0.8318785342709188,0.5271876487809065,0.4466420257454804,1.0036472175466387,0.4919870956947929,0.5094707140797063,0.5097456047409459,0.0020794416777789593,0.9850055092259458,0.6296626974537037,0.8308051117156682,0.6274303321667806,0.5485025435382213
19,0.9866314164248475,0.4861868882039834,0.4978586795734383,0.49912466929669963,0.0020794416779151177,0.9829113965843156,0.5217828167920577,0.8284194524056817,0.5242601598010298,0.4439401519232759,1.0577877577198178,0.5193345433787295,0.5391855478286743,0.5321560843994743,0.0020794416777789593,0.9852516977410567,0.6405892939213209,0.7979471783888967,0.603662092873794,0.5260783591727939
20,1.0012272345588396,0.4938369223597454,0.504933068940514,0.5058775466436531,0.0020794416779151177,0.9827806974712171,0.5293801415504918,0.8318798251055673,0.532997855817701,0.4531425876173263,1.0002108530778633,0.4922044606585252,0.5054078086426383,0.5067056511577807,0.0020794416777789593,0.9828340630782278,0.584907937178,0.8594452470541001,0.6061279822429372,0.5248496350385469
21,0.9763694121692962,0.4805826839647795,0.4932059496815442,0.49445926261227036,0.0020794416779151177,0.9831043890345166,0.5387449080309774,0.8307983741263991,0.5415912279413048,0.4612643250422632,0.9991877511927956,0.49153512559439005,0.5055020373118552,0.5056798897291485,0.0020794416777789593,0.9821874919690584,0.5093073506819483,0.8610449550967467,0.5331840173844731,0.45065015278349696
22,0.9806060150483547,0.4842887559132269,0.49395069685595777,0.4946684724057627,0.0020794416779151177,0.9830844856842219,0.5343791902363748,0.8302901413915272,0.5358922880454758,0.45583001312559046,1.0161381690125717,0.49916585872047825,0.5122695750311801,0.5188277865711012,0.0020794416777789593,0.9835465280633223,0.6183231553355025,0.8261594922919022,0.6061197635633225,0.5287399901237771
23,0.9751341391507297,0.4810940855079227,0.491561496257782,0.4925592539951815,0.0020794416779151177,0.9833712973789862,0.5506904695491781,0.8287467211053288,0.5487312630475041,0.46913818925126005,1.0228756166602435,0.5034588788685046,0.51787061032496,0.5165373017913417,0.0020794416777789593,0.9789919803017064,0.5035623357866319,0.8732752961547752,0.5387063531072241,0.45770440013045144
24,0.9708037335316688,0.47888549573240224,0.4891509798883695,0.49087049431271024,0.0020794416779151177,0.9836495739674708,0.5476003703317083,0.830205656418927,0.546324095218832,0.466595443895065,1.0218995399380986,0.5063108020707181,0.5131928748206088,0.5139839015508952,0.0020794416777789593,0.9835786116750617,0.5925463498871596,0.8367365796611175,0.5917657651678299,0.514637857625024
25,0.9532952052720806,0.4696284766434229,0.4811224767687725,0.4822844746168594,0.0020794416779151177,0.983183663351494,0.5430092602967774,0.8303271529007239,0.543004159210356,0.4631862597022321,1.0207218665041422,0.4990518924437071,0.5176625907421112,0.5224824218373549,0.0020794416777789593,0.9850100868626644,0.6465612293731007,0.8169374151057318,0.6268011628546246,0.5502491837508617
26,0.9721766101468725,0.4808275343730436,0.4889033015359912,0.4898191019456986,0.0020794416779151177,0.9834123087208173,0.5431024137123052,0.8328951518209001,0.5464955631906027,0.46620544418410537,0.9981977904313489,0.4923348589947349,0.5032652679242586,0.5045607968380577,0.0020794416777789593,0.9847077620656867,0.563552979229901,0.8369735275444231,0.5668685380342796,0.4864468381958609
27,0.9677695754414414,0.47650393533427815,0.48857890046827973,0.4900971181211416,0.0020794416779151177,0.9837151555289999,0.5645501486469119,0.8308145412705173,0.5661703711859111,0.48621561316926654,0.9823077027734958,0.4809830643628773,0.49759030938148496,0.501727494126872,0.0020794416777789593,0.9845965335243627,0.5471119144673184,0.8474590154070604,0.5604463444764451,0.4796734905200344
28,0.983360848880825,0.4856863629051119,0.4947910339163061,0.4968010318906684,0.0020794416779151177,0.9835957131190607,0.5351731388750757,0.8321268608575292,0.5376141749807772,0.4575315895750364,1.08685066856836,0.5372310208646874,0.5501122546823402,0.5436820911733727,0.0020794416777789593,0.9849347967850535,0.645677519112225,0.7788618785770316,0.5925272486492079,0.5159910011596262
29,0.9724869343272426,0.47934999824964514,0.49088031464849996,0.4913232347770044,0.0020794416779151177,0.9839452821608873,0.5648219176862974,0.8307279398588584,0.5660850267814933,0.4858886589005974,1.0012776926159859,0.4882169952518062,0.508860444081457,0.5141624450683594,0.0020794416777789593,0.9824541995399877,0.44231638756572744,0.8656606242844933,0.4713900023828162,0.3905246149676949
30,0.9668011047294613,0.4764741203241181,0.4879439035354302,0.48870296879121433,0.0020794416779151177,0.9830083122030336,0.5559160273058097,0.8335686099216719,0.5593929403056831,0.4794132270426494,1.0152647886621324,0.4944630415816056,0.5178346044138858,0.5200538098812103,0.0020794416777789593,0.9826216848273026,0.43620025222198133,0.8625391928773177,0.4649750982557449,0.3827624744293698
31,0.9758570486407356,0.48162311890669035,0.491719001601314,0.4928076903373874,0.0020794416779151177,0.9837721796760782,0.5703820031293529,0.8293202301993501,0.5651701849770865,0.4861640638877367,1.0077266745661435,0.4946039946455705,0.5089964449405671,0.5141134111504806,0.0020794416777789593,0.9838931033485814,0.6256831837570573,0.8431480686915548,0.6273668838212315,0.5476987611147869
32,0.9822682104917646,0.48494512111122845,0.49484877443453024,0.49583593317639757,0.0020794416779151177,0.9836538348281593,0.5276011983019192,0.8335116482158762,0.5327943281133043,0.4526149198747418,1.0370762212496054,0.5101708365114112,0.526148555780712,0.5228419758771595,0.0020794416777789593,0.9827570061934622,0.435728980098326,0.8472712060142504,0.4612679771925102,0.37984510134916855
33,0.9611703057735287,0.4739510897307368,0.4843886968336607,0.4862663633293576,0.0020794416779151177,0.9834690696314762,0.5542596781663086,0.8353924786424416,0.5583467642387427,0.47772394015492237,1.0462898351644214,0.5142728403994912,0.5305493969666331,0.5290197683008093,0.0020794416777789593,0.9850652192768298,0.6655213265884795,0.8097083494851464,0.6398165858425257,0.5633212932362033
34,0.9758082578819224,0.48148539219683373,0.49158212744701674,0.4932353475637603,0.0020794416779151177,0.9835889760513752,0.5584178928013876,0.8285096553195683,0.5559073254712362,0.476391093768247,0.9975861455264844,0.4907723069190979,0.505072852184898,0.5042266902170683,0.0020794416777789593,0.9829112404271176,0.595328978017782,0.8712129635246176,0.6154039553058738,0.5356081126096964
35,0.982588453124664,0.4845479496389802,0.4952283520099015,0.49706009312679894,0.0020794416779151177,0.9836741397255345,0.5402582390243621,0.830292807511811,0.5393742526152334,0.4594545786259542,1.0077373459150916,0.493112554989363,0.5122939583502317,0.512922402745799,0.0020794416777789593,0.9855928521407278,0.589510997224756,0.8287792431680779,0.5799534826034644,0.5016540772953182
36,0.9752434162782473,0.48085940455832676,0.4922031537831178,0.49245666795306736,0.0020794416779151177,0.9834876300298679,0.5682345312440532,0.8315835675509123,0.5642425155537144,0.4849737993159085,0.9772695549224553,0.48021294756939537,0.49491668280802276,0.4950678703032042,0.0020794416777789593,0.9825045133891859,0.5812632997703215,0.8757625427685286,0.6090853523796602,0.5276706271207138
37,0.9470876078660551,0.4665452091317428,0.4777818296736444,0.4794846247859866,0.0020794416779151177,0.9838228192245752,0.5525451005152935,0.8361749299728938,0.5567665703502984,0.47684893976015397,0.9994236877090052,0.49044817090034487,0.5027595162391663,0.5131008885408702,0.0020794416777789593,0.98455541510331,0.6355294807685626,0.8418685691921335,0.6349247044244141,0.5559575438662576
38,0.9480336742312239,0.4671858662750289,0.4783285200595856,0.47942811128688834,0.0020794416779151177,0.9836584570812203,0.5531113006758152,0.834292580115464,0.5584740531313159,0.4781600187017519,0.9792181959277705,0.4824265404751426,0.49421886958573996,0.495452218306692,0.0020794416777789593,0.9828120181435033,0.6030821831138927,0.8655732313661199,0.6232556952141873,0.5427325215659116
39,0.944350773294331,0.4659093230439906,0.4756050709395381,0.47749739651791534,0.0020794416779151177,0.9837495502672697,0.5685820528450313,0.8372816386765407,0.5710598579907492,0.49073501977748607,1.0056219803659538,0.4962738018286856,0.5057492573010294,0.5095479422493985,0.0020794416777789593,0.984016900313528,0.7214794352650642,0.8353005628836783,0.7062148205093747,0.627783194982388
40,0.9682977829455284,0.47754576607057225,0.48826088448714094,0.48929008754373293,0.0020794416779151177,0.9838729590700384,0.5648100747666729,0.8355306688282225,0.5650554729162092,0.4856136240082245,1.000630466875277,0.49038945467848527,0.508563830036866,0.5075581484719327,0.0020794416777789593,0.9847598828767475,0.4912265028511652,0.8491196836295881,0.5063694586470406,0.42642542925544447
