epoch,train_loss,train_loss_main,train_loss_aux2,train_loss_aux3,train_loss_reg,train_acc,train_precision,train_recall,train_f1,train_iou,val_loss,val_loss_main,val_loss_aux2,val_loss_aux3,val_loss_reg,val_acc,val_precision,val_recall,val_f1,val_iou
1,1.1894657302495333,0.5868712556292439,0.5952861311142905,0.6083583185895842,0.0020794416779151177,0.9727535314727248,0.3506413752508413,0.8136310944662029,0.35504031009859177,0.27767841439317437,1.061948389677625,0.5185215109273007,0.5416794475756194,0.540849380744131,0.0020794416777789593,0.9812143827739515,0.4117397147797534,0.8501113373982279,0.43124738455930933,0.34898748013825215
2,1.0774457062981282,0.5312191833529556,0.5438329375278182,0.5446182474755404,0.0020794416779151177,0.9783458285861545,0.42637118788229267,0.8210455589708817,0.43285993167509434,0.35294490362547976,1.1183305794471188,0.5285942416442068,0.5888422536222558,0.585878796953904,0.0020794416777789593,0.9820838125128495,0.5069846059714623,0.7998287840893394,0.49065264070174736,0.4111421056225458
3,1.062065411278466,0.5226680096827055,0.536596219442044,0.5384005253775078,0.0020794416779151177,0.9798373886019166,0.46538323471459175,0.8225841803052578,0.4684222128544034,0.38826917332751465,1.0384695380926132,0.5052709977877767,0.5309917547200855,0.5313100827367683,0.0020794416777789593,0.9797945122969778,0.4931313950226912,0.8502224872771063,0.50658535387078,0.4245061708742183
4,1.0355813835752987,0.5107652452256944,0.5223423312282005,0.5233282114330091,0.0020794416779151177,0.9806494595711691,0.4887855265424136,0.818111787080133,0.4884566547401101,0.40850231860894964,1.0238874838540428,0.4996738066798762,0.5230148208768745,0.5208133311648118,0.0020794416777789593,0.9834829631604647,0.4664115345660321,0.841990549470249,0.4855649420006195,0.4040365139115498
5,1.025118262455826,0.5053934183734202,0.5178351054066106,0.5173608128438916,0.0020794416779151177,0.981303838540239,0.49476379838409773,0.821043924003864,0.49442460961476153,0.41434832352316703,1.0087351677449126,0.49415572662102547,0.5134312833610334,0.5111030475089424,0.0020794416777789593,0.9819930227179277,0.4814582817478949,0.8567176420437662,0.5041177408643063,0.42311010029076707
6,1.029314403652012,0.5079228792622773,0.519056528841543,0.5196953776984187,0.0020794416779151177,0.9807703743204039,0.5038103579480533,0.8227051360858698,0.5045985340425926,0.425138009031232,1.046540142046778,0.5139071524143219,0.5308688719021647,0.5300805217341373,0.0020794416777789593,0.9829402321263363,0.6010911182555656,0.8197205957613494,0.579793725517812,0.5011384976461023
7,1.0133792775133026,0.4997749088103311,0.5110300434611694,0.5122672212751288,0.0020794416779151177,0.9814958092762016,0.5213142496324816,0.820752289642963,0.514833924252663,0.435436685169887,1.009385141495027,0.4916496518411134,0.5164088631931104,0.5145267759498797,0.0020794416777789593,0.982166209973787,0.46168216162586495,0.862818056344986,0.4841651894996053,0.40076966550993415
8,0.9998798876695815,0.4922690819578561,0.5050807368685628,0.5062072718004037,0.0020794416779151177,0.9817093163205867,0.5436595597587038,0.8238893841956323,0.5418855587266589,0.46179175301402203,1.0033326970903498,0.4970332471947921,0.5037776972118176,0.5048834527793683,0.0020794416777789593,0.9854735525030839,0.6814627539880839,0.8127584426026595,0.6565721677703665,0.578446496727943
9,1.0170605861216957,0.5024274373960774,0.5126118647773363,0.5124664328251666,0.0020794416779151177,0.9817127517789428,0.5450674642239984,0.8211640164960268,0.5373776508477447,0.4584047811174203,1.023964698691117,0.5000571555212925,0.5214799178274054,0.522350349551753,0.0020794416777789593,0.9822302968878495,0.610511725253136,0.8436086009991797,0.6140187745272448,0.5335759577337184
10,1.017364157095813,0.5016616223499789,0.5127254065365819,0.5149695915785449,0.0020794416779151177,0.9819011576691566,0.5512054622828712,0.8237628387121968,0.5475321444121759,0.4678252232768146,1.0004279763290758,0.49148822960100674,0.50605859693728,0.5080628379395133,0.0020794416777789593,0.9818965309544614,0.5928118112833881,0.8518966334430795,0.605038687350876,0.5251536657537289
11,1.0040775538427613,0.4966665738158756,0.5042298650881003,0.5069840104607811,0.0020794416779151177,0.9818950407686289,0.5656009062398281,0.8199716017846196,0.5560737445693592,0.47723675353405054,1.0044708736633,0.4938014937074561,0.506048363760898,0.5124022828905206,0.0020794416777789593,0.9826918752569901,0.5382251275746216,0.8634697007505517,0.5580242411736333,0.476909768195424
