epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
1,0.8509366307102266,0.7462357341266069,0.12569855104704372,0.9597608300506092,0.14764763304933173,0.11140101885453599,0.7779629606740543,0.6030461903820826,0.6736049005447218,0.963945460124094,0.8861868480841318,0.6930000252193875,0.1623950232234266,0.9879956742127737,0.1931223865184519,0.15833993545836872,0.04647435870041632,0.0530660275811981,0.05252522292012486,0.5277718371815152
2,0.8038913353544767,0.875029812093641,0.24533838119174614,0.968635558104906,0.26656745276490196,0.22870888622080693,0.8645035059765237,0.7222888864235408,0.7556870718283027,0.9992188273883257,0.8753290739324358,0.8276930550734202,0.19671377456850475,0.9854730400774214,0.22747622347540325,0.19140415969822142,0.053596864361896604,0.05547488199789491,0.054507307701450076,0.5277535551124148
3,0.778484543815988,0.9005120416156581,0.2954660340166483,0.9656482426846613,0.312459331799726,0.2743852609982256,0.8829492936177229,0.7498535658626655,0.7730920580331256,0.9978656426804965,0.8705862992339664,0.8532912565602196,0.30703378054830766,0.980960402223799,0.3314502305454678,0.2965444193945991,0.04487179474852063,0.053249087653560755,0.052410871721861235,0.5277777711550394
4,0.754076036273456,0.9169766639099747,0.34730330598158915,0.9592000021309149,0.3595951458469766,0.3223690954876728,0.8710097021519471,0.7343418987856644,0.773280975392844,0.9989623740071156,0.8566064635912577,0.892656597826216,0.3048262811369366,0.9788940747578939,0.329281790388955,0.29308924244509804,0.052172363407663194,0.05526573193717222,0.05446620103380466,0.5277744134267172
5,0.7150483541801328,0.9322670014178167,0.41518918192777476,0.9563104754588643,0.4232417794524646,0.38610737978434956,0.8906784869705222,0.7600917827963873,0.7887618671538595,0.9986049024785151,0.851328389512168,0.9670991003513336,0.6125836537943946,0.9447941150930192,0.6129204862647586,0.5777177065610886,0.05217236394185112,0.0553141332613359,0.05446620103380466,0.5274661216470931
6,0.6892248343248837,0.9329380832734655,0.4201082274562023,0.9570924327021739,0.4278756577949055,0.3902824968099594,0.8900671248482277,0.7566812284157255,0.785202523142635,0.995974494785559,0.8811912569734786,0.9771067996819814,0.7328819566302829,0.8583308209975561,0.664465563164817,0.6321237319045596,0.05110398791456643,0.055230306930325074,0.053418773586470805,0.4722222222222222
7,0.6492944799485754,0.9434087921361454,0.4291554899489293,0.9551008324154088,0.43484209380188926,0.39727073907852173,0.8999620381226344,0.7795654587983354,0.8065723195492491,0.999129882601441,0.8817168043719398,0.9505521953105927,0.48362760576936936,0.8927540514204237,0.44864947762754226,0.4163169347577625,0.04932336114307108,0.05451411210868749,0.051440299573250824,0.4722222222222222
8,0.6060877344647392,0.9478617066242656,0.49577845217751676,0.9507013383458872,0.4974328787600408,0.4607114303307455,0.8909510017193091,0.7338483077609308,0.7888514744217164,0.9802369191998341,0.8298479153050317,0.9639194508393606,0.5635783308082156,0.9480109910170237,0.5640320777893066,0.5294666753874885,0.051638175839177444,0.055192259353878365,0.053418773586470805,0.5167474647363027
9,0.5817428407121877,0.952521556713542,0.5257460650850515,0.9421169083626544,0.5183878492136471,0.4828056759033047,0.8940172739833353,0.7460816912686753,0.8025933876673735,0.9988756072325785,0.8633520536952548,0.8329157994853126,0.3075367891126209,0.9808401332961189,0.32642684545781875,0.2944212241305245,0.050925925629154704,0.05448867155944001,0.054507307701450076,0.4722222222222222
10,0.5677264684536418,0.9579080939292908,0.5898060827958779,0.9304992693369506,0.5711469923863646,0.5371855663471534,0.8676214662358805,0.7250171509589255,0.758009791061987,0.9608259416017376,0.8266205059157478,0.9582228627469804,0.47079656024773914,0.9484476877583398,0.47806930873129105,0.4410259524981181,0.05395299000109591,0.055240740166206774,0.05446620103380466,0.5277290046215057
