epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou
28,0.6825314046906643,0.9826730274763263,0.8059908444764184,0.9678532344395997,0.8205044474758085,0.7840630754095609,1.6585001978609297,0.9848469628228081,0.886513845788108,0.9359205000930362,0.868788888057073,0.8361650241745843
29,0.6774000857697159,0.982236062894102,0.817094765725683,0.9698562055337624,0.8326487785480061,0.7966346574611352,1.6697731448544397,0.985052055782742,0.9166430632273356,0.9215103089809418,0.8830495013131036,0.8528654807143741
30,0.672900588297453,0.9833259045100603,0.825961178443471,0.9688599500499788,0.8405262202513023,0.8046237904517377,1.6519522534476385,0.9842593140072293,0.8703151477707757,0.9391026695569357,0.8605290883117251,0.8274089793364207
31,0.6619750446960574,0.9832717707899751,0.8330362136246728,0.966731026524403,0.8456322394433569,0.8098754755786208,1.644990301794476,0.98485443327162,0.871670146783193,0.9382896290885078,0.8559074534310235,0.8244638277424706
32,0.6533039749645796,0.9831480139591655,0.8201258827428348,0.9663343683618014,0.8300807397873675,0.7945486316915418,1.6263066877921422,0.9805108772383796,0.7794471250640022,0.9652597440613641,0.7905978593561385,0.7565303775999281
33,0.6325943724053805,0.9833631837954286,0.8200655882475806,0.9706530092192478,0.8358743132137861,0.8005168232761446,1.6212553613715701,0.9815095265706381,0.8083571626080407,0.9603654676013522,0.814471983247333,0.7811365260018243
34,0.6383832453704271,0.9836714023449382,0.8363019677459217,0.9704338781169204,0.8500058289434089,0.8152164807085132,1.6760348247157202,0.9859277142418755,0.923677017291387,0.9079583221011691,0.8770911627345614,0.8470555543899536
35,0.6141102328652241,0.9847422906609832,0.8568066221768739,0.9673167535516082,0.8675856101708334,0.832854868935757,1.6429965098698933,0.983830902311537,0.8486211200555166,0.9431114428573184,0.839241600698895,0.8063517212867737
36,0.6373329538790906,0.9827420418379736,0.8176458116437568,0.9689715778241392,0.83080498605478,0.7951667494461184,1.6632369326220617,0.9859389199150933,0.8963129619757334,0.923907134268019,0.8679408927758535,0.8374813596407572
37,0.631446783659888,0.9828204063118481,0.8091772164477676,0.9648969613137792,0.8188133337458626,0.7833170201934752,1.626680658923255,0.9840901162889268,0.8771397835678525,0.9488439891073439,0.8716884785228305,0.8393398755126529
38,0.6126206580732689,0.983718102095557,0.8217170844312573,0.9693325191247658,0.8351486618401575,0.8000723856394408,1.6917854183250003,0.9858839511871338,0.9467608796225654,0.8936281667815315,0.8848860330051846,0.8562711079915365
39,0.609490653530496,0.9843992923126846,0.8461784964702168,0.9660251922294741,0.8564798665828393,0.8217301202602074,1.6136446346839268,0.9849825700124105,0.8372688293457031,0.9608574145370059,0.8426455358664194,0.8093711137771606
40,0.5497354498652162,0.9864757041462132,0.8639896072325159,0.9679470238138418,0.8744536872769966,0.8408668070543007,1.643308440844218,0.9856464068094889,0.8912149866422018,0.9351928432782491,0.8695545891920725,0.8385733465353647
41,0.5781953017242619,0.9848052097148583,0.8435997063996362,0.9688429216869542,0.8559695364998989,0.8210033041531922,1.6339859349860086,0.9857166873084174,0.8769417372014787,0.9455415838294559,0.867140081193712,0.8352181216080984
42,0.5759649735982301,0.9851790549325161,0.8563767984265187,0.9670677800647548,0.8670758272780746,0.832051691461782,1.6371018025610182,0.9861613644493951,0.8898120853636,0.9370650682184432,0.8734556602107154,0.8419638077418009
43,0.5601745707089784,0.9853207732810348,0.8520581390036911,0.969921278171852,0.865544219486049,0.8312170876831305,1.620786769522561,0.9857790999942355,0.8618821402390798,0.9514385163784027,0.8571772376696268,0.8249546455012428
44,0.5530876028733175,0.9862451328605902,0.852528483164115,0.9708027390182995,0.8660214875565201,0.8315104959441013,1.6810625162389543,0.9861993789672852,0.9338623815112643,0.8972524702548981,0.8759910662968954,0.8467549764447742
45,0.5433369992209263,0.9860569824937915,0.856095302300375,0.9695084055916208,0.8683523301218377,0.8345763038416378,1.7248495883411832,0.9845299455854628,0.9611935483084785,0.8589034494426515,0.8597510655721029,0.8342328121264776
46,0.542123768661843,0.9863976885060795,0.8730853258586321,0.9690026494323231,0.8847902847118065,0.8508915549418965,1.6393390562799242,0.9862833023071289,0.9007939630084567,0.9369665384292603,0.8856713175773621,0.8542826705508761
47,0.5258995060060845,0.9862095742929177,0.8605959239553232,0.9720004200935364,0.8750557225258624,0.8409666438571742,1.660467545191447,0.9861923058827718,0.923226942618688,0.9157057139608595,0.8836727142333984,0.8530511872635947
48,0.5405000164860585,0.984667812214523,0.8478380451436902,0.9722324795410281,0.8628848927919982,0.828119553503443,1.7349953717655606,0.9844361676110162,0.9644306533866458,0.8609591838386323,0.8631203356716368,0.836477024687661
49,0.5505542305649304,0.9853547235004237,0.8432667724421767,0.9692950922934735,0.8547430204563453,0.8206118609084457,1.637724498907725,0.986737330754598,0.9035630590385861,0.9351620376110077,0.8846468561225467,0.8528521491421593
50,0.523637772095008,0.9864886588737612,0.871420711767478,0.9690330048076442,0.8841669481308734,0.8503811349634265,1.6184534016582701,0.9864760239919027,0.8875454333093431,0.9398707979255252,0.874133073621326,0.8431951635413699
51,0.5060739751721992,0.9869941795458559,0.8653308162923719,0.9728147436360843,0.880273488701367,0.846470452722956,1.601772935854064,0.9858111540476481,0.8691324128044976,0.9531644152270423,0.8659862445460426,0.8348416752285428
52,0.501461278219692,0.9864068656671242,0.8614706221174021,0.9725153495053775,0.8768040195840304,0.8424625826663659,1.6649589869711134,0.9864431487189399,0.931670669052336,0.9010592103004456,0.8775821957323287,0.8475934846533669
53,0.5489121436095629,0.9854789161291279,0.8510475119606393,0.9704774618148804,0.8640801750245641,0.8296463597016256,1.6132402221361797,0.9852240615420871,0.8518642650710212,0.9497579038143158,0.8475748532348208,0.8159594436486562
54,0.5197307892510148,0.9861411481607155,0.8583739018831097,0.970017005185612,0.871701681223072,0.8375573402545491,1.6149193810092077,0.9874262544843886,0.9064235753483243,0.9426030019919077,0.8940306338999007,0.8637876245710585
55,0.504552139121978,0.9870823758547423,0.8714499375859245,0.9703451883597453,0.8846704490849229,0.8506455636415325,1.6214329484436247,0.9872704611884223,0.909226655960083,0.9380578762955136,0.8899436626169417,0.8597557478480868
56,0.48850407610174085,0.9865328063730334,0.8698625906569059,0.9749056345126668,0.8859645157563881,0.8515423712183218,1.6217235724131267,0.9873925579918755,0.9181134204069773,0.9320973422792223,0.8942417369948493,0.8644008934497833
57,0.5182461479648215,0.9861017055198794,0.8510812296242011,0.9697041022972982,0.8621942254363514,0.828414375664758,1.6365111784802542,0.9869231118096246,0.9159505069255829,0.9307358231809404,0.891853756374783,0.8617228964964548
58,0.48997943958298107,0.9873502381512376,0.8738338058112097,0.9675921074679641,0.8846904615886876,0.851238013290968,1.6254092289341822,0.9867611196306016,0.9086508684688144,0.9353766342004141,0.8882082435819838,0.8574178119500478
59,0.47467041992750325,0.9872438712198226,0.8666694105648604,0.9731360204884263,0.8812069785399516,0.8484908635499048,1.6516235106521182,0.9861270586649576,0.918678985701667,0.9162591397762299,0.8806668817996979,0.8500262730651431
60,0.47390829783971194,0.9868465808571362,0.8632286396182951,0.9730348968115009,0.8793158902496588,0.8457282351665809,1.6523307363192241,0.9861444632212321,0.9257498582204183,0.9111239843898349,0.8813414110077752,0.8526956869496239
61,0.4771334743890606,0.987729935372462,0.8809763300614278,0.9710967120577078,0.8936688851137631,0.8605024345585557,1.6650646295812395,0.9858588377634684,0.9329703019724952,0.9000685711701711,0.874596118927002,0.8462032675743103
62,0.46106453997189883,0.9875798538082936,0.8644170419114535,0.9733035935730231,0.8787034916096046,0.8456240296363831,1.6170930183596082,0.9846480422549777,0.8789521820015378,0.9413408405250974,0.8635697033670213,0.831997811794281
63,0.461721418822398,0.9877631791302415,0.8821786046028137,0.9711401267129867,0.8943183939965045,0.8615356410135988,1.6334156658914354,0.9863897164662679,0.9042603108617995,0.9308184319072299,0.882359955045912,0.851658453543981
64,0.49020906598841557,0.986724922891523,0.8679914230205974,0.9710594444978432,0.8806445364092217,0.8467916445653947,1.6342222922378116,0.986251433690389,0.8967918720510271,0.9313844806618161,0.8733918269475301,0.843055976761712
65,0.45865484534717,0.9871071919066007,0.872284257998232,0.9762769312155052,0.8887273073196411,0.8553613238647336,1.6722733643319871,0.9862396187252469,0.9462475313080682,0.8958897723091973,0.8840942217244042,0.8563204175896115
66,0.46172910928726196,0.9871089253269258,0.8762492762237298,0.9715335808816503,0.8885779585994658,0.855346429543417,1.6186063057846494,0.9871505631340874,0.8977917499012418,0.9311195313930511,0.8759462899631925,0.8451306521892548
67,0.44705503837006993,0.9880721373636214,0.8826871445921601,0.9718671704902023,0.8958567351591392,0.8630202520089071,1.666265371772978,0.9859499931335449,0.9402214090029398,0.9006614122125838,0.8826289574305216,0.8541001743740506
68,0.4540354047642379,0.9876968411148571,0.8640352409394061,0.9725643288893778,0.8768812838147898,0.8440096163358844,1.6670192513200972,0.9862553543514676,0.9386068549421098,0.9010171327326033,0.8806754549344381,0.8516537563668357
69,0.45598348779756515,0.9877956968839051,0.8884295449882257,0.969102144241333,0.8981701233347908,0.8654898268277528,1.652098384168413,0.9864896933237711,0.9224738909138573,0.9141595694753859,0.881093743774626,0.8518954283661313
70,0.43907849857064546,0.9876970736706843,0.8825512606589521,0.9737537513013745,0.8971866242221145,0.864007185717098,1.606587623556455,0.9871450530158149,0.865022040075726,0.944622794787089,0.8579361935456594,0.826102270020379
71,0.4372056722640991,0.9880314527964983,0.8776871708572888,0.9732369272435297,0.8920302713503603,0.8589041086493946,1.638438536061181,0.9872419569227431,0.9302895102236006,0.9152368406454722,0.8882534404595693,0.8588465253512064
72,0.46450894289329403,0.9884464936178239,0.8860799250055532,0.9708730871560144,0.8971110846175522,0.8652363429304029,1.6417937974135082,0.9863180584377713,0.9227789839108785,0.9098046388891008,0.8777890006701151,0.8481734428140852
73,0.44287213927409685,0.9881893924025239,0.8673616120072661,0.9721870021741899,0.8798291741824541,0.8471725377880159,1.5898735920588176,0.9824157622125413,0.7123145990901523,0.9715844591458639,0.730620265007019,0.6956311994128757
74,0.43807164811697163,0.9871712942592433,0.863492482998332,0.9770604088658192,0.8812757593686463,0.8478162542718356,1.591894154747327,0.9867197937435574,0.8820875684420267,0.9518927137056986,0.8787093063195547,0.8469681872261895
75,0.4157138662260087,0.988616090328967,0.8777030970229477,0.9746997307558529,0.892498999345498,0.8595143566366101,1.6368517908785079,0.9871653980678983,0.9254767696062723,0.9162147276931338,0.888816151354048,0.8584679729408689
76,0.4415743043188189,0.9882083437481864,0.8849430983183814,0.9719731153034773,0.8967822946485926,0.8642138594486675,1.5846821185615327,0.9830301602681478,0.8275695608721839,0.9643041027916802,0.8369066947036319,0.8037034935421414
77,0.4279852963861872,0.9883553063283201,0.8878197806780456,0.9737858762506579,0.9013125876911351,0.8687173421265649,1.581858033935229,0.980283260345459,0.7973929279380374,0.972219877772861,0.8150333166122437,0.7808766199482812
78,0.43257729293870145,0.987880069701398,0.8798731966096847,0.9713797276137305,0.8912410394090121,0.8585942016273248,1.628809208671252,0.9873602920108371,0.9156223237514496,0.9192163546880087,0.8804993132750193,0.8508718378014035
79,0.4409370036398778,0.9872694044816689,0.8687413139421432,0.9701708516136545,0.8802087668512688,0.8472638003161697,1.6380569769276514,0.9871108531951904,0.9212193522188399,0.9190924366315206,0.8832650813791487,0.8546912405225966
80,0.43719126113125534,0.9879476007868032,0.8775598211366622,0.9709797462479013,0.8877011097845484,0.8554333809946404,1.633647749821345,0.9875721401638455,0.926707171731525,0.9175390799840292,0.8904076649083031,0.8607212007045746
81,0.4072919370698147,0.9885517651917505,0.8947426872175248,0.9743454231590521,0.9087756031849346,0.8764215922746502,1.6127514607376523,0.9875379403432211,0.9035718374782138,0.9327538708845774,0.8818810019228194,0.8518117335107591
82,0.4101023820580029,0.9884059771162564,0.8861383111750494,0.9726177053373368,0.897937641769159,0.8661312216618022,1.6674096584320068,0.9860133330027262,0.9426998926533593,0.8986431558926901,0.879742036263148,0.8527161710792117
83,0.3966008107193181,0.9890968692107279,0.8924518178720944,0.9751585223635689,0.9071693293383865,0.8752507411065649,1.672787093453937,0.9858881367577447,0.9470528264840444,0.8988678687148624,0.8839140368832482,0.8564479864305921
84,0.39374233122731817,0.9888931639858933,0.8907007487093817,0.9755040465808306,0.9059349865209861,0.8737707861134263,1.6109622849358454,0.9864717589484321,0.8967897593975067,0.9361523058679369,0.8765375514825186,0.8461790217293633
85,0.40996305473515243,0.9883745986907209,0.8885856759352763,0.9719999100341171,0.899589620652746,0.8670430574260775,1.6418540941344366,0.9870154857635498,0.9372208880053626,0.9152966340382894,0.8955290582444932,0.8676272531350454
86,0.3992833363228157,0.9886266804132305,0.8892648288461028,0.9741207918182748,0.9030702622210394,0.8702596836402768,1.6771238843599956,0.98594864209493,0.944190094868342,0.8921954764260186,0.8818998800383674,0.8537874039676454
87,0.3796361147380266,0.9892911881696983,0.8991996128051007,0.976505946917612,0.9144309690741242,0.8825698319028635,1.6650693549050226,0.986069573296441,0.9384852680895064,0.906923254330953,0.886603381898668,0.8587496131658554
88,0.39699226178106717,0.988642080885465,0.8800633461748968,0.9729027406114047,0.8920303192295012,0.8601155789172064,1.601660132408142,0.9870156712002225,0.8873694274160597,0.9459147221512265,0.8778297768698798,0.8468957013554044
89,0.37659213288885646,0.9892189668827369,0.8915563020549837,0.974674428095583,0.9055543033803095,0.8738539336157627,1.5735212316115696,0.9844519297281901,0.7973747485213809,0.9702184100945791,0.8113960027694702,0.7787451479170058
90,0.3881209966589193,0.9887774352167473,0.8770059855257879,0.9763732747953446,0.8924244300263827,0.8602870243494628,1.6055991335047617,0.9876100487179227,0.9209304816193051,0.9253870911068387,0.8900748391946157,0.8604084518220689
91,0.38686691737565837,0.9890125315697467,0.8927941185529115,0.9735052634458072,0.9059910637433412,0.8739322912497599,1.5986507203843858,0.9870176845126681,0.9032091697057089,0.9313282701704237,0.878581573565801,0.8491145471731821
92,0.39846890529648205,0.9888037013225868,0.8864910827308404,0.9716027613546028,0.8963244166530546,0.8644879802328641,1.6076890312963061,0.9870640436808268,0.9199038710859087,0.9228700862990485,0.8827342821492089,0.853259414434433
93,0.38974233924365437,0.9883396049014858,0.8864697462222615,0.9756326059826085,0.9004234945187803,0.8686275003386326,1.640519592497084,0.9872794151306152,0.9437902437316047,0.9053314030170441,0.8902140127287971,0.8618607057465447
94,0.39139110827055135,0.9889390175459815,0.890323200186745,0.973664677533947,0.9040089484120979,0.8725341304403836,1.6870115432474349,0.9857473108503554,0.9623244371679094,0.879288868771659,0.8823873831166161,0.8545506497224172
95,0.38374339361659815,0.9886501920027811,0.8815480841964972,0.9766714172285111,0.8972690691713427,0.8650820401848339,1.6060828516880672,0.9874800046284994,0.9102009567949507,0.9329612023300595,0.8864197300540076,0.8570232258902656
96,0.3821791527701206,0.9893617092585955,0.895777340795173,0.9740000787328501,0.9081855904860575,0.8767403598691597,1.59847605559561,0.9872331089443631,0.8807522025373247,0.9447814226150513,0.8725016978051927,0.8419131504164802
97,0.37103271362234336,0.9893984833701712,0.9008890097258521,0.9753435322495757,0.913789900599933,0.8821895239783115,1.5686056117216747,0.9831472502814399,0.7957372268040975,0.971099896563424,0.8129632704787784,0.7799422674708896
98,0.3782865041103519,0.98871931677959,0.8840030695571274,0.9772785130094309,0.8999337221755356,0.8679927157574012,1.7294032441245184,0.983941396077474,0.9744144082069397,0.8502329968743854,0.8570215337806277,0.8322996695836385
99,0.3799254828300632,0.9891746386152799,0.8889051753966535,0.9725262874462566,0.8997033091842151,0.8682403711021923,1.6012941350539525,0.9883465237087674,0.9277921782599555,0.9289499157004886,0.8970915079116821,0.8685273428757986
100,0.3589370964003391,0.9897623452983919,0.9022243316056299,0.9751764916982807,0.9159753987046538,0.8843548669189704,1.5697087993224461,0.9861950344509549,0.8536834749910567,0.9623763097657098,0.8590887056456672,0.8275100290775299
