epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
1,0.8523969591641035,0.745064317202959,0.13657047996511223,0.9575735252411639,0.15679584388605883,0.12105335026490883,0.7692870638386142,0.5654139886324858,0.6658220689699135,0.9633664097942289,0.8860073652532365,0.7472483317057291,0.13979679689903315,0.9815792143344879,0.16849847812883645,0.13290193524061897,0.03988604096354707,0.04898629438641708,0.05252522292012486,0.5276701483461592
2,0.8097638741868441,0.8722229717207737,0.2771305480330694,0.9612564415228172,0.2930592487825722,0.2565413245656451,0.8553739999871729,0.7244147735768821,0.7600792327333106,0.9817591172749879,0.8784729970826043,0.8150128059917026,0.23737703926033443,0.9652479191621145,0.26007985903157127,0.22494358155462477,0.05146011266345252,0.0553305546221753,0.05446620103380466,0.5277766187985738
3,0.7810777972956173,0.8971446439868114,0.37865446410218223,0.9613370602248145,0.38704245940583654,0.35111187007583555,0.8709493965050189,0.7228918777377029,0.7815102764822289,0.9991197273379466,0.9120363460646735,0.9723648561371697,0.7366456588109335,0.8440418723556731,0.6303127573596107,0.6061368882656097,0.038461538050624605,0.05455394276486596,0.0498083999207445,0.4722222222222222
4,0.7543982961138741,0.9182087544535027,0.4042391224962766,0.9539359817739392,0.40945521339041285,0.3731399532712874,0.8693217885280278,0.7372122854170183,0.774137888099776,0.9994873990778064,0.87721515695254,0.6503148178259531,0.1640191516942448,0.9809136026435428,0.19232882890436384,0.15891614970233706,0.05235042587113755,0.05488354513640943,0.05215416520895548,0.5277777711550394
5,0.7360039959188367,0.9076871598353151,0.37782693471087786,0.956879273789828,0.3899585568025464,0.35255374405227724,0.89070056755441,0.7400389261287874,0.7939453928460063,0.9993393890193252,0.874776519007153,0.9548294776015811,0.47136421832773423,0.9146857725249397,0.4660818957620197,0.43066733082135517,0.05163817601724009,0.055391057941971716,0.054507307701450076,0.5069658060868582
6,0.6934147897313853,0.9304536815549507,0.44181258268043644,0.9573101078877684,0.45105491725147745,0.4137789988126911,0.9023269979744356,0.7847117277691473,0.8141977852132376,0.987010947016419,0.9700395928488837,0.974016269048055,0.9894791609711118,0.7331776446841831,0.7301302355062054,0.7296987109213983,0.03098290585963183,0.050948169425092636,0.0498083999207445,0.4722222222222222
7,0.656734435284724,0.9385700010862507,0.4542171586243833,0.9532289133697259,0.4587560677137531,0.4215560611642775,0.8961411605392546,0.7722812733676254,0.8026335993743858,0.9996313941283305,0.9158278703689575,0.9770494633250766,0.8461606701215109,0.8336731129222446,0.737804040312767,0.7108825031254027,0.053418802432610164,0.05515490424151964,0.05333330346668117,0.4722222222222222
8,0.616857753425348,0.9461900122830125,0.5025003181129205,0.947971336177138,0.5023122595959022,0.46629057458189666,0.8791958204330595,0.7301245449007109,0.7747693161561368,0.999554449417552,0.8311832745869955,0.9603998826609718,0.6090747813383738,0.9293624262015024,0.5991599592897627,0.5645377801524268,0.04985754942380738,0.05491902819109555,0.053418773586470805,0.5264913969569736
9,0.5896119954156094,0.94914716579875,0.5393528777067779,0.9447696345751403,0.5343263808821068,0.4985424812699928,0.8993988528074122,0.7655584733373904,0.7980048581582646,0.98221889187078,0.8448716104030609,0.8819180958800845,0.4740968445936839,0.9775134225686392,0.49498500095473397,0.45959392686684925,0.054131052820695545,0.05527606614992351,0.05446620103380466,0.5277774267726474
10,0.5664089263462629,0.9538874557760896,0.5245617999405158,0.940708758401089,0.5202351823204854,0.4834747881185813,0.8979844485150464,0.7300022402726378,0.7960299281131111,0.998341160719512,0.8541204730669657,0.9685921370983124,0.7372182806332906,0.8968981901804606,0.6940611584319009,0.66294726729393,0.04985754924574474,0.05482103672226952,0.05215416520895548,0.5215665698051453
