epoch,train_loss,train_loss_main,train_loss_aux2,train_loss_aux3,train_loss_reg,train_acc,train_precision,train_recall,train_f1,train_iou,val_loss,val_loss_main,val_loss_aux2,val_loss_aux3,val_loss_reg,val_acc,val_precision,val_recall,val_f1,val_iou
1,1.4729967517538494,0.7435411669076042,0.7270583266701193,0.7330514651739511,0.0,0.9715602729396643,0.5077741665223188,0.8734785264544099,0.43352796861283405,0.3982886453834691,1.6120272912488518,0.8037839589996889,0.8066649843639415,0.8106108452008519,0.0,0.9800140986804067,0.679266288353304,0.8967258706419907,0.6255407686953084,0.5877825003062779
2,1.336707437259407,0.6676972615853888,0.6659990573027598,0.6735268407084055,0.0,0.9741851146631212,0.5668009480106366,0.911314804433689,0.5238498350938743,0.48727811994784737,1.5755592225260684,0.7874469683919142,0.7874754120726878,0.7890675039928312,0.0,0.9722407922848036,0.43628879227303424,0.9153410131750555,0.3980469044918704,0.36214925404861087
3,1.3018207562709443,0.6500385275338877,0.6497178068490034,0.6548788478764889,0.0,0.9763181943726466,0.6361522755358722,0.9150778830790546,0.5944931199199465,0.559653474723024,1.590639739098962,0.7945819802662956,0.7944916981652326,0.7984068425984159,0.0,0.9516383973269686,0.33639113320991426,0.9618914138108815,0.342179133799588,0.3052712471369498
4,1.2949607812719905,0.646795347225531,0.6455195344194202,0.6521342672353916,0.0,0.9754915718683622,0.6361394858713754,0.9211093014840854,0.6011951085459079,0.5662577109412243,1.578421418901385,0.78942629877841,0.7873032004824614,0.7915329870764529,0.0,0.9588816398317633,0.33692514595088735,0.9567742817883887,0.3388571871526682,0.30323044778154407
5,1.2740537278684112,0.6362198741011221,0.6362593475380101,0.6401955921176042,0.0,0.976200626267218,0.6364428103431785,0.9257580012727594,0.6049083466005054,0.5707715527759079,1.5654172671400683,0.7818421452484406,0.7823213878951778,0.7854557132032374,0.0,0.9500483158263059,0.34047282987556854,0.9617006068625605,0.3446488439348556,0.31055553884286
6,1.2735935655392776,0.6361404719976391,0.6361463259594816,0.6394132251719858,0.0,0.9771264151858989,0.6482860060522132,0.9302461268236414,0.6197569155695599,0.5864615171353827,1.539641058670915,0.7692763308325399,0.769292051396215,0.7719737310702189,0.0,0.9651803247334725,0.4338786902919028,0.9485558185336392,0.42344371352306487,0.3909996859511629
7,1.253221241417739,0.625843061907284,0.6254824073380962,0.630221800320426,0.0,0.979256642711887,0.7298395932247466,0.9282445054957844,0.6994089450979872,0.6659754293084685,1.5350500024075113,0.7670436837182578,0.7676237115791128,0.7685801937692002,0.0,0.9769488723699797,0.5879316299720587,0.938419448016783,0.5669614390665668,0.5341053343526518
8,1.2511785561190083,0.6249431237256122,0.6248043266678446,0.6283820469151074,0.0,0.9798424089237295,0.7206623090658877,0.9317804925166738,0.6921721900537973,0.6596335378486001,1.5430134354623217,0.7695540779334114,0.7724053562763366,0.7750403508812942,0.0,0.960016629325784,0.39882629339770975,0.9580799203487079,0.39680515067567285,0.3657988747136971
9,1.2454968325479145,0.622251721845228,0.6218452036196613,0.6253449317110064,0.0,0.9797764786976619,0.7181548388430075,0.9347957229638811,0.692814964926796,0.660690756170414,1.5339119669439991,0.7662269102967603,0.7673660415604657,0.7681634985582924,0.0,0.9832310590503018,0.7148501027927143,0.9318569168609833,0.6854134508123108,0.6542463953556639
10,1.2166472127858692,0.6074856139727159,0.6079811483283981,0.6109322090964115,0.0,0.9836141820057045,0.8044488799136809,0.9313593715521383,0.7746897217242196,0.743294319392973,1.541970291346419,0.7699635302116724,0.7718515809262272,0.7722394761195682,0.0,0.9753327627905009,0.6012399149382605,0.9423140259425993,0.5846649637603605,0.5520792971546487
