epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
1,0.8439747563032346,0.8709193729908666,0.1479459240266653,0.9439930954826212,0.20553865440398733,0.13966378318929226,0.7448434303984354,0.7751022297675455,0.8258052767756946,0.976838124132602,0.7878939757744471,0.9375845740238825,0.2204463966190815,0.914316937327385,0.2821739924450715,0.20221427952249846,0.8330692319070314,0.8556790439001448,0.8393905686871436,0.9994002878665924
2,0.7900915975882629,0.9175227468258866,0.18470080997620789,0.9339213376847383,0.24360247959043377,0.17263140564209947,0.7913071320300304,0.8108813241579977,0.8432322255830893,0.9879005718454023,0.7425016462802887,0.9203786303599676,0.21619140232602754,0.9311196009318033,0.282125656803449,0.20356073106328645,0.8396346669119373,0.860193974200952,0.8501709760035028,0.9999312162399292
3,0.7339246105924945,0.9318170107413675,0.21922226800261257,0.9120280647946295,0.27439190809414765,0.20116162898941575,0.7924805933856083,0.8204097920844037,0.8367960055058669,0.9879920744450292,0.6727150678634644,0.9559723983208338,0.27487213785449666,0.8943008234103521,0.32612357040246326,0.24573849265774092,0.8711756074461204,0.8700526452467238,0.8730658461368733,0.9999007483323415
4,0.6685964894071917,0.9436096404200403,0.25344885983199716,0.8896320768605883,0.2982713751425253,0.2240763686806242,0.8118323037761699,0.8322036514871312,0.8510443191497501,0.9797728446042426,0.6042256752649943,0.9638507117827734,0.34946389744679135,0.8788921783367792,0.38067378600438434,0.30187537024418515,0.8513315507859537,0.8618892135177522,0.8552973591369778,0.9993685583273569
5,0.5984368491395612,0.9531750127533886,0.27859375173243406,0.8659089112950262,0.31372885155343566,0.23953471019446293,0.8080195650433623,0.8323562171716018,0.8380636583911125,0.9791233439311803,0.6196620663007101,0.9719174802303314,0.4666748220721881,0.7216336677471796,0.4088236689567566,0.3386840609212716,0.8491909824399446,0.865400239452122,0.8721372783161235,0.9053767025470734
6,0.5411453520026163,0.9598033929539618,0.32223898590168104,0.8470538141571473,0.34924025527227703,0.27411861703774637,0.814947508909482,0.8190272850208338,0.8490981150587097,0.9512888193130493,0.6574710061152776,0.9755578339099884,0.6575388858715693,0.6198806116978327,0.4879353567957878,0.4213571399450302,0.8796088579217525,0.9083408311655347,0.8780840044086123,0.7389042576154073
7,0.5024130038011854,0.9633371272933817,0.35627313027872104,0.8294328913510403,0.3693154575390236,0.2953675858606802,0.8066909117299035,0.8004140065191756,0.8524841869122673,0.9327109729018167,0.4778207192818324,0.95338803033034,0.2388307899236679,0.8973311285177866,0.28405435755848885,0.20812337721387544,0.7841729586270921,0.7926416214495511,0.8440489604054559,0.9998505413532257
8,0.4831693133461141,0.9652215309232195,0.3639811525278002,0.8211458837874582,0.3747086203265413,0.30087035803872847,0.8053126037331011,0.8166922134267417,0.8516888703121083,0.9619038299979451,0.43233591318130493,0.9627427657445272,0.3944619844357173,0.8849976907173792,0.4226706301172574,0.3456455444296201,0.7551552477377147,0.7486718775000439,0.8319884993617598,0.9999648729960123
9,0.4587606982650044,0.9671033197474257,0.37678312294394056,0.8178483548565446,0.381449448171063,0.3073376677582197,0.7925577492930017,0.7758468744208671,0.8463624986827656,0.9523414512661016,0.43899692098299664,0.9708976993958155,0.5073853159944216,0.815479169289271,0.49695587406555813,0.4218127280473709,0.8549258512765755,0.86514010597527,0.8822132206013804,0.8331504861513773
10,0.43737523912269377,0.9683511363011654,0.4061653240818844,0.8083953857421875,0.40551283677047656,0.3320770560302467,0.7960278507187312,0.7902524292538529,0.8488600227057468,0.9624540009231211,0.3885876735051473,0.9681359231472015,0.3965902626514435,0.8745492696762085,0.42476579795281094,0.34818120673298836,0.7196281785931257,0.7349251024848598,0.8218279855645246,0.9159229348103205
11,0.4248233242569683,0.9696308290846994,0.4039180452857062,0.811385843798379,0.4051902881849592,0.33103872013983326,0.8092589268772585,0.8176434778971398,0.8531344261453192,0.9340984197420494,0.44628138343493146,0.9755451281865438,0.5774811605612437,0.7317930708328882,0.49170853942632675,0.41845057408014935,0.8616013992349097,0.8530782158022182,0.8722209619988832,0.916436235109965
12,0.41700913527301536,0.9700763855025033,0.40742481492947197,0.8108477698308285,0.40425680396712826,0.3305755148981219,0.798620149852845,0.8388674776661971,0.8495127547669645,0.9247175666773431,0.39306920766830444,0.9708501597245535,0.4549923340479533,0.8100753575563431,0.44356369723876315,0.3683430800835292,0.8400266855159209,0.8595773184103986,0.8609395884508307,0.9998198449611664
13,0.4063378143533368,0.9711358246402205,0.41577133438854574,0.801712596527884,0.4087079696566145,0.33554455331552807,0.7831222385701432,0.7999078735295739,0.8452089571090454,0.9156251533009182,0.44585556785265607,0.975241094827652,0.5728251586357752,0.7209345201651255,0.49368079255024594,0.42044329394896823,0.8878056513569553,0.8879456193346363,0.8929836932183739,0.9161859750747681
