epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
1,0.8416878725880774,0.8464088768602531,0.14039690494885512,0.9560787744611223,0.19974385544866602,0.13499035765895637,0.7228099728743161,0.7545665437407908,0.8131606069392597,0.9966725656919391,0.7958571165800095,0.9237524370352427,0.1928882176677386,0.9441097180048624,0.2572396124402682,0.18244937807321548,0.8191773271163144,0.8435481346041555,0.8406049396478205,0.999643603960673
2,0.7958882868847,0.9058890610097725,0.17402735227179306,0.9433980561862482,0.23485214339795513,0.16470828332076562,0.7816289623536501,0.8045726175053542,0.8338509299673471,0.999023637481939,0.7618711590766907,0.9096895058949789,0.2114538513123989,0.9407345255215963,0.2774050521353881,0.20201055333018303,0.8030618433419773,0.8128404690338246,0.8288437321179316,0.9999357163906097
3,0.750527440387512,0.9196641573282046,0.1970329181613209,0.9159130387217085,0.25261581877124645,0.18095653615543775,0.7780635314164979,0.7986945952583494,0.8264118655429351,0.9976559738132441,0.6847385615110397,0.9423339068889618,0.2530778894821803,0.9074397484461466,0.31047388911247253,0.23260362818837166,0.8287432457557667,0.8507178811218051,0.8378576783977872,0.9998498857021332
4,0.6957636726236789,0.9323746985364183,0.22820663020432552,0.8918585465333172,0.2770010107588545,0.20355245025358468,0.7797344439399332,0.799024594062017,0.8324346222021353,0.9994847757794033,0.635942538579305,0.9481736123561859,0.3016170300543308,0.8849267264207205,0.3498920773466428,0.27320773154497147,0.8183533439629733,0.8138097029913577,0.8485370040172692,0.9974876840909322
5,0.6384710519113274,0.9417588638368054,0.2694165279096532,0.871034703522085,0.30902583326134725,0.2358385241616552,0.7629306134839635,0.7918669087974836,0.827646671767332,0.9830744957255426,0.5683666318655014,0.9471945265928904,0.27482615535457927,0.8878136972586314,0.32416800782084465,0.24730093280474344,0.7000276813229931,0.7277593895588957,0.8116690166087919,0.9999830971161524
6,0.5828947307907533,0.9528553641845132,0.31086764122559646,0.8437082906749761,0.3351216683877963,0.26112087655847316,0.7363288937175678,0.7356388078929316,0.8240761409036248,0.9226891944341571,0.5999802798032761,0.9137402772903442,0.2186553788681825,0.9286816467841467,0.2797781651218732,0.20414012422164282,0.5607873532485805,0.6868349288935182,0.7497111575827534,0.83331631620725
7,0.5405084663462416,0.9582538019830935,0.31400783638530805,0.8371982346071261,0.3374758107918445,0.26247999239190717,0.7517924168065173,0.7465649935360749,0.8331490479933944,0.9899597084410837,0.5157441546519598,0.9681310653686523,0.42685845494270325,0.7978494962056478,0.4124176353216171,0.33659622073173523,0.8001923134999932,0.7392474024413914,0.8469842764445761,0.9161159694194794
8,0.5089155686235873,0.9606298564750457,0.3310762323508753,0.826979457775009,0.35055317346737763,0.2761696571501616,0.7483901986311917,0.7832494918534525,0.8266857207954422,0.9712518275341141,0.6436480532089869,0.9754054298003515,0.6059740781784058,0.6349915663401285,0.44926244268814725,0.3872269069155057,0.8464187192941584,0.8866669127954788,0.8636315287057471,0.9119601994752884
9,0.49188566987759597,0.9627168239834153,0.3353413776538082,0.8236636341175186,0.3484841564269823,0.274840700918826,0.7410210204351496,0.7512024071130096,0.8263886704546569,0.9512595395061457,0.5267212490240732,0.9700306951999664,0.45324735591808957,0.7564931015173594,0.4132375766833623,0.3395823414127032,0.7612828793611627,0.7861125086486735,0.8326029802748277,0.9163924902677536
10,0.4762786910912701,0.9631819881011392,0.3455705731828636,0.818431531157449,0.3549396318392219,0.281234712801247,0.7454585130612928,0.7646396826914095,0.8305889427339308,0.9232770171120902,0.5233425199985504,0.964851920803388,0.5330400367577871,0.7294859985510508,0.4564199422796567,0.3903423423568408,0.8369777057902584,0.8057753379050142,0.852732569904819,0.8250012497107188
