epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
18,0.5681433171785178,2.0004468262195587,0.4919493383290816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
19,0.5633984200593805,2.0001844465732574,0.021585269850127552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
20,0.5602343996532825,2.0004746317863464,0.9516073421556123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
21,0.5503973680384019,2.0004639327526093,0.8666583625637755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
22,0.5315204851266717,2.000389575958252,0.2641631457270408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
23,0.5252775407137991,2.0005286037921906,0.9492127710459184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
24,0.5232892715129531,2.00042524933815,0.9214143714126275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
25,0.5345519485593844,2.000636339187622,0.9841111786511479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
26,0.5332292130514353,2.0005759596824646,0.9829520089285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
27,0.5189788476759646,2.0005158483982086,0.9699739417251275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
28,0.5053974915953243,2.000562310218811,0.982335429288903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
29,0.5057148139516846,2.000524252653122,0.9694017059948979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
30,0.5004789135536226,2.00057190656662,0.9479781170280612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
31,0.5196571750801151,2.0005659759044647,0.9777729890784439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
32,0.49813153538383353,2.0005307495594025,0.987825852997449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
33,0.49854885479983163,2.000491350889206,0.9804767219387756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
34,0.4905506665466212,2.000617265701294,0.9780552455357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
35,0.4784880916611487,2.0004255175590515,0.9840897540656888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
36,0.47062708575184603,2.000593602657318,0.9671272122130102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
37,0.46497544871658836,2.0004165172576904,0.9934988839285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
38,0.47282744480782196,2.0005572140216827,0.9692724111128826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
39,0.4633892426470749,2.0005774796009064,0.9828047771843113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
40,0.4577047702144174,2.0004437267780304,0.952890326052296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
41,0.4562274916332309,2.000552177429199,0.9909994319993622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
42,0.4619518458342352,2.0005916953086853,0.9796242227359694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
43,0.44505322931193503,2.000636965036392,0.9812617087850766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
44,0.4263870042412221,2.000610649585724,0.9742404237085459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
45,0.44307570973364246,2.0005895495414734,0.9655956034757653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
46,0.4289794431514099,2.0006997287273407,0.9772224270567602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
47,0.4186253076841851,2.000708281993866,0.9979768714126276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
48,0.41638621011701954,2.000672698020935,0.9834397919323979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
49,0.4370371135843902,2.000557243824005,0.9742317044005102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
50,0.4375987203181291,2.0006028711795807,0.970162278778699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
51,0.41434253038478497,1.9958221316337585,0.9668165557238521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
52,0.4108460750900397,2.0006759762763977,0.9986447704081632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
53,0.40029643112871827,2.0006485283374786,0.9771940270248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
54,0.393116604380247,2.0005610287189484,0.9979046257174745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
55,0.37977117763346985,2.0004133582115173,0.9507543447066327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
56,0.38477890381292135,2.000703066587448,0.9876776247608419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
57,0.3792447398941056,2.000669151544571,0.9833189672353316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
58,0.37197725011521027,2.0006026327610016,0.988624043367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
59,0.3655856866546038,2.0006865859031677,0.985079270966199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
60,0.36055861776616394,2.000581204891205,0.9982798050860969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
61,0.3535303340739563,2.000669240951538,0.9987279775191327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
62,0.353149527386457,2.000705271959305,0.9918581592793367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
63,0.36878149799939963,2.0006835758686066,0.97978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
64,0.3424974713756257,2.000678151845932,0.9881091059470664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
65,0.3299750024531068,2.0007125437259674,0.9813498983577806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
66,0.3419559214796339,2.0007046163082123,0.9968044981664541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
67,0.34014625985081454,2.0006034076213837,0.999181132413903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
68,0.32614606055391937,2.0007242560386658,0.9981938576211735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
69,0.32600370763229725,2.0007177591323853,0.9943573620854592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
70,0.3112791924416518,2.0007168650627136,0.9986228475765306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
71,0.3308513565223758,2.0007428526878357,0.9966757015306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
72,0.3047110077713718,2.0006740391254425,0.9947325414540816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
73,0.3230557627036792,2.00069597363472,0.9975466358418368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
74,0.3134182494978945,2.0007014870643616,0.9816159618144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
75,0.3056782586734836,2.00072517991066,0.9799951670121173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
76,0.2984859567730367,2.000717133283615,0.9838386379942602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
77,0.2987553860460009,2.000749111175537,0.981660305723852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
78,0.2979965963784386,2.0006706416606903,0.9990279217155612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
79,0.2943819580959673,2.0006998777389526,0.9865483498086735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
80,0.29021177872890186,2.000726580619812,0.9713545818718112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
81,0.28216148286807435,2.000717878341675,0.9943703164859694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
82,0.27479093002171073,2.000719428062439,0.9915749063297193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
83,0.2838072313481018,2.0007176101207733,0.9880495655293368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
84,0.2816573219890354,2.0006834268569946,0.9881340182557398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
85,0.2727906983189222,2.0007140040397644,0.986955416932398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
86,0.2783277936342384,2.0007251501083374,0.9958481146364796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
87,0.2636634696181081,2.0006361305713654,0.9931025290975766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
88,0.26375925904061615,2.000742107629776,0.9913743622448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
89,0.25604426672979563,2.0007133185863495,0.9959113919005103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
90,0.2625086720751113,2.000765383243561,0.9832925601881377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
91,0.2591426050713082,2.0007442831993103,0.9874003507653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
92,0.2517911124379695,2.000774532556534,0.9677054268973214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
93,0.24895051672679036,2.0007437765598297,0.9919882015306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
94,0.24333666477884566,2.0007614493370056,0.9913551797672194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
95,0.2514328646058796,2.0007761418819427,0.9665639449139031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
96,0.25296447432341695,2.000781863927841,0.9774030412946428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
97,0.24659340246384884,2.0007452964782715,0.9863199039381377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
98,0.24833909152936534,2.0008003413677216,0.9775619818239796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
99,0.23940967361466223,2.000764399766922,0.9724783761160715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
100,0.25582381356664063,2.0007659196853638,0.9723697584502551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1,1.52578544171057,1.9109444916248322,0.02785740902549342,0.02539191792810658,0.9999682928221291,0.0495262300132949,0.02539189748428787,0.7200568181818181,0.7509455661342843,0.7732342007434944,0.9952207207679749
2,1.2689095150644534,1.796549121538798,0.0306365966796875,0.025463323293827674,0.9999873171288516,0.04966206922506531,0.02546331507039547,0.7464062499999999,0.7371696913053085,0.8046421663442941,0.9999997615814209
3,1.1201023515139785,1.92136549949646,0.08966594495271382,0.025973015951126298,0.957252382794417,0.05057381845362087,0.025942925632353658,0.6558522727272729,0.6828451941202248,0.7811934900542495,0.9879042506217957
4,0.9861821877622159,1.8982553780078888,0.03179417660361842,0.02548378549265133,0.9996068309944005,0.04970051554144148,0.025483530061660924,0.627997159090909,0.6489007377138221,0.7773722627737226,1.0
5,0.8844306658361559,1.9226755301157634,0.06259074964021381,0.024254026447543917,0.9179164579277457,0.047259323904584156,0.024201536068312504,0.6025994318181818,0.6223251559880362,0.793418647166362,0.9999985694885254
6,0.7709567318452852,1.919956237077713,0.05517867238898026,0.024882409270018724,0.9506065583126708,0.04849543608332969,0.024850280639876824,0.59890625,0.6251580371692927,0.7853211009174312,0.999998927116394
7,0.7394172318070849,1.9213395317395527,0.046341103001644735,0.025339436229449577,0.9783122903362863,0.04939937079227339,0.025325210118658622,0.5875,0.625,0.7692307692307693,1.0
8,0.6974710382033731,1.9209627211093903,0.07648733038651316,0.025682426691008987,0.9600489558826327,0.050026584047390646,0.025655008236587395,0.6291477272727273,0.6484693995979989,0.7758007117437723,0.9999977350234985
9,0.6757780956887753,1.9298545320828755,0.11847919664884868,0.02279654223915099,0.8074169430475671,0.04434115988957545,0.022673259251635,0.5856107954545455,0.6074007253281898,0.781021897810219,0.9999933242797852
10,0.6527238833570035,1.9077484210332234,0.9588136371813323,0.11438413948256468,0.09285764111279511,0.10250289630358161,0.054020054156552276,0.5655681818181818,0.5857034996458712,0.7733812949640287,0.9983783960342407
11,0.6395496010223282,1.9275335768858592,0.1289542750308388,0.02346781854198765,0.8221798050642705,0.0456331122692752,0.023349306906371714,0.6075994318181819,0.6262065209674248,0.7896678966789669,0.999997615814209
12,0.6495000043205011,1.9190701444943745,0.08236308850740132,0.02610328132285424,0.970258667157071,0.050838824150958445,0.026082411645005903,0.596875,0.6303724928366762,0.773286467486819,1.0
13,0.6158920130997061,1.9094574054082234,0.18744940506784538,0.02760620417680462,0.9081569885790746,0.05358357209471133,0.027529346406296708,0.584375,0.623229461756374,0.767888307155323,1.0
14,0.6499013889615781,1.8955080310503643,0.9660133763363487,0.16015836790276008,0.08054891466330148,0.10718896886946101,0.05662951404369149,0.6395170454545455,0.6689521808689658,0.7719928186714543,0.9995519518852234
15,0.6288072516985028,1.8489547669887543,0.35839024593955593,0.030877870118005628,0.8007584356946725,0.059462807961745724,0.03064244695010902,0.628252840909091,0.6477557024452945,0.7833935018050542,0.9999984502792358
16,0.5886854050315429,1.909936249256134,0.1984339663856908,0.027062611058929955,0.8768429797137476,0.052504732268470085,0.026960133428015124,0.609375,0.6376811594202898,0.7787610619469026,1.0
17,0.5760123738061602,1.8968725204467773,0.5074019582648026,0.03511610180460764,0.6967715751491823,0.06686244990306174,0.03458752839378082,0.6149147727272728,0.6410491998604547,0.7785714285714286,1.0
18,0.5864208332289045,1.7386162877082825,0.9296921579461349,0.1566377627590807,0.405059197301085,0.2259138680167857,0.12734098076976752,0.615625,0.641399416909621,0.7815275310834814,1.0
19,0.5703688119059411,1.8320036431153615,0.9528636731599507,0.14566892145809845,0.1769831254399371,0.15980646177190547,0.08684220352484318,0.663778409090909,0.6724265843174924,0.7940630797773653,0.9999998807907104
20,0.5644301398892269,1.9005766014258068,0.4589360287314967,0.03184351937928436,0.6924974475721813,0.06088722548630132,0.03139952780805694,0.6217613636363637,0.6456431814886026,0.7730496453900709,0.9999973773956299
21,0.5700570590028139,1.9358839392662048,0.9700792814555921,0.16435397149632552,0.04439004901929699,0.06990074094785405,0.036216137911053166,0.6665482954545455,0.6799742763625,0.7824497257769651,0.9978691339492798
22,0.5493278949060173,1.8571536540985107,0.9558682090357731,0.13974199583943672,0.14398229471187687,0.14183045934828575,0.0763280509369138,0.6415482954545455,0.6585413288540553,0.7848101265822784,0.9999806880950928
23,0.5434493965634676,1.9194660584131877,0.9670270417865954,0.12397686692159403,0.049754903515057736,0.07101127256436132,0.03681269442085458,0.6772159090909091,0.685086326498319,0.7848101265822784,0.9999667406082153
24,0.5276201336740334,1.8283267517884572,0.9497740093030428,0.10998279002828071,0.13859841590939356,0.12264354754990671,0.06532778971720982,0.6290340909090909,0.6497434045968871,0.7827648114901257,0.9999996423721313
25,0.5397767797808781,1.9407515823841095,0.9681807668585526,0.12871869315154078,0.044421756197167914,0.06604938853635309,0.034152572534603555,0.6672017045454546,0.6807183500182957,0.781021897810219,0.9999305009841919
26,0.5369260692707846,1.9817002813021343,0.9690948486328125,0.05296904774166967,0.013044332976099129,0.02093351040823907,0.010577466961485062,0.6734517045454546,0.6827344473598116,0.7858472998137803,0.9854602217674255
27,0.5429823749533323,1.9957865575949352,0.9745485004625822,0.25194300518134716,0.0024668184383580755,0.004885799154719066,0.00244888195004029,0.6410795454545454,0.6624138922243185,0.7634408602150538,0.15691499412059784
28,0.5292893648147583,1.9846592247486115,0.9721315082750822,0.08057500530447698,0.009632640637187447,0.017208077260755048,0.008678710591569253,0.6260227272727273,0.6440224967532612,0.781021897810219,0.7110661268234253
29,0.536775890911851,1.9357177515824635,0.9689241108141448,0.06568758344459279,0.017159924663745378,0.0272112947990829,0.013793314371349053,0.6750426136363636,0.6787234840967828,0.7905282331511839,0.9927598237991333
30,0.5198360458712712,1.984839677810669,0.9688397859272204,0.039799229365240316,0.009956053851470897,0.015927686275305494,0.008027775079127273,0.668252840909091,0.6748553982209529,0.7906976744186047,0.9925534129142761
31,0.5146357790331975,1.9644049108028412,0.9677435623972039,0.07267827775466128,0.02326038568611162,0.03524178284220943,0.01793695658552329,0.673125,0.6894906322408563,0.7851851851851853,0.9996687173843384
32,0.5074110281801669,1.961757520834605,0.9679851331208882,0.06241722202367187,0.018827722219756107,0.028929163012764297,0.014676876381055014,0.6619318181818182,0.6718603573492993,0.793103448275862,0.9989539384841919
33,0.5075455204905751,1.9494899213314056,0.9645388954564145,0.07826935675798537,0.03712276385128065,0.05036002167872474,0.025830421123230612,0.6430681818181818,0.6506753573441706,0.7889908256880733,0.9998538494110107
34,0.49966289534747044,1.9671930869420369,0.9680113139905427,0.06890672433151744,0.021015517492850033,0.03220805978997702,0.016367614447358413,0.6703835227272728,0.6913330827004673,0.7821428571428571,0.9905754327774048
35,0.49325792477509683,1.9413347045580547,0.9697564376027961,0.1317126007943194,0.03470033546194187,0.054929280558929525,0.028240248547216747,0.6008948863636364,0.6317920613893115,0.7714285714285714,0.8813821077346802
36,0.48712116646989484,1.9927681386470795,0.9745835153680099,0.28459119496855345,0.002295599677855073,0.004554461673953386,0.002282428453434046,0.632471590909091,0.6700479182056156,0.7508532423208191,0.047827016562223434
37,0.4840097937071435,1.9473829170068104,0.9696245695415296,0.12784252416145536,0.03422472779387798,0.053994567528225346,0.02774636012174056,0.6475000000000001,0.6715993709794499,0.7791741472172352,0.9930629134178162
38,0.47793823536311353,1.9458939135074615,0.9680011950041119,0.10025989026855328,0.03302619647035696,0.04968564859424341,0.025475712957980727,0.6074431818181818,0.6475214431650128,0.7744227353463589,0.9896523356437683
39,0.483172662625803,1.9706206719080608,0.974363146330181,0.27022498803255146,0.007159480763255186,0.01394937944412526,0.007023677694690871,0.5708238636363636,0.6019921667825177,0.7870036101083034,0.4139690399169922
40,0.48416726806453453,1.957159290711085,0.9635745399876645,0.049656485066551945,0.02415452810207175,0.0325,0.016518424396442185,0.6127556818181819,0.6110163185899239,0.7862318840579711,0.998105525970459
41,0.4726907106760506,1.964905818303426,0.968471326326069,0.06936635430611335,0.019715523200142047,0.03070420170556952,0.015591462558424104,0.6250568181818181,0.6341301540229602,0.7992633517495397,0.9669151902198792
42,0.47927070750254336,1.9425588250160217,0.9674122057462994,0.10269348429972924,0.037040325188816246,0.05444351753032796,0.02798351937910219,0.6639914772727272,0.6763562992223137,0.7888888888888889,0.9973648190498352
43,0.4878740956850141,1.914846122264862,0.9713700143914473,0.1892292340721478,0.03968470382325151,0.06560986349625715,0.03391759617573412,0.5957102272727273,0.6172972263366298,0.767888307155323,0.7358956933021545
44,0.46536384926778135,1.9318526883920033,0.9678169652035362,0.11798195359495846,0.041790060433881025,0.06171885609391756,0.03184205567286274,0.6375852272727273,0.6645941861348075,0.773286467486819,0.9855013489723206
45,0.44964043280788674,1.9166913330554962,0.9711957429584704,0.09851576994434137,0.016836511449461928,0.028758198252844678,0.01458887399169176,0.6896022727272727,0.7038193015451533,0.7848101265822784,0.9659563899040222
46,0.4510796476747388,1.94968647758166,0.9709067896792763,0.13898900286479993,0.028612557310724002,0.047455773154673,0.02430458296524531,0.59703125,0.6242323209380052,0.7672727272727272,0.9636796712875366
47,0.4651397015446814,1.8913512428601582,0.9650016383120888,0.12152987326493664,0.06129631626007496,0.08149088012005277,0.04247614946190725,0.5264488636363637,0.5717335949935409,0.7697841726618705,0.998325765132904
48,0.45497442935114707,1.9570636749267578,0.9672750372635691,0.06035667914152601,0.020045277849999682,0.03009544664746626,0.015277616672466458,0.6387073863636363,0.6524790282821552,0.7743119266055045,0.9824441075325012
49,0.44536933163616144,1.8948798775672913,0.9199870862458882,0.06681154589015474,0.16649439100023464,0.09535760463731059,0.050065883690020574,0.6129403409090909,0.6289012128561179,0.7896678966789669,0.9968595504760742
50,0.4327148667005735,1.918992390235265,0.967108154296875,0.12407593683639093,0.049279295846993844,0.07054156605726113,0.03656029319746134,0.5898295454545455,0.6131193017526121,0.776978417266187,0.991497814655304
51,0.42962179144966267,1.9449970324834187,0.9689207378186677,0.13683206881162008,0.04277298294787974,0.06517317512694033,0.03368424206709881,0.5409090909090909,0.5732377746923214,0.7716814159292036,0.9884741902351379
52,0.4277044827135924,1.988176206747691,0.9739482678865131,0.12999178307313064,0.00501607553918056,0.009659417015716397,0.004853147797063569,0.6605113636363636,0.6741167518967326,0.7722419928825623,0.779957115650177
53,0.42264011669381757,1.9593773285547893,0.9736899928042763,0.17127487896718666,0.010095565434102971,0.019067238364433373,0.009625383927059904,0.5865340909090909,0.5972464953589028,0.7760141093474427,0.6448017954826355
54,0.4274037981701789,1.948790043592453,0.9734917891652961,0.1167692789314411,0.007096066407513333,0.01337908606135967,0.00673459438964353,0.6773721590909092,0.6903123464570491,0.7882136279926335,0.747140645980835
55,0.42766107382061325,1.8292188445727031,0.9578624524568257,0.06066966684578184,0.045823213459062866,0.05221154853556939,0.02680555400988979,0.6777698863636363,0.6864614280690587,0.7842401500938088,0.9999730587005615
56,0.4092863594817224,1.9213556845982869,0.9650925485711349,0.09272563374125874,0.043052006113143894,0.058802385355269826,0.030291807960021417,0.6486505681818182,0.6493331898478738,0.7806691449814125,0.9996993541717529
57,0.4234511253432693,1.9269210696220398,0.9691957172594572,0.0815700328931219,0.0210725904130177,0.03349275062868201,0.01703159275888226,0.6148863636363636,0.6297191257788686,0.7888888888888889,0.9908695220947266
58,0.4098249788039199,1.9280734757582347,0.969405806692023,0.05923635385856413,0.01397018256993018,0.022608436856985985,0.011433464812123728,0.6523721590909091,0.6817180378655145,0.7717391304347826,0.9883885979652405
59,0.3922183975995144,1.9112688104311626,0.9703801205283717,0.06604080041580042,0.012892138522318682,0.021572924017254094,0.010904078436420588,0.6373153409090909,0.6523913827101244,0.7833935018050542,0.9317628741264343
60,0.3949407935142517,1.8766974210739136,0.9641482704564145,0.04889904845839243,0.022518437723931944,0.030836430581124737,0.015659659288854787,0.6737642045454546,0.6971926207052499,0.7816513761467889,0.9971812963485718
61,0.3854905071659623,1.7560202876726787,0.9525956003289474,0.1288634461156266,0.15131299423563507,0.13918881869461994,0.07480007648974756,0.4890056818181818,0.5405246428316698,0.7758007117437723,0.9960998296737671
62,0.38420168888346057,1.8854514161745708,0.9703327379728618,0.17487904099366922,0.046070529446456086,0.0729285872031159,0.03784425772642743,0.5428409090909091,0.5685436794962768,0.781981981981982,0.9763259291648865
63,0.38451967061123,1.9146409928798676,0.9668424907483553,0.04739354095864208,0.016183343585320843,0.024127824524912547,0.012211227438896013,0.6413210227272728,0.6630386151775282,0.7711267605633803,0.9662989974021912
64,0.3769450248958908,1.9026220242182414,0.9715105558696546,0.104565182446552,0.01650041536403011,0.028503042551909604,0.014457563550493125,0.6646875,0.6725376694926408,0.7797833935018051,0.9910725951194763
65,0.36875361956168556,1.9095914264520009,0.9736840499074836,0.25293361195949204,0.019956497751961087,0.036994151703059336,0.018845665556806477,0.5920596590909091,0.6202606629656657,0.7758007117437723,0.9890967607498169
66,0.3607016180720285,1.9644614557425182,0.9744787918893915,0.22247918593894542,0.0030502305111831216,0.00601795377060461,0.0030180581525217414,0.645,0.6581724315455705,0.7705779334500876,0.6683120131492615
67,0.35710194149864055,1.9033002058664958,0.9703496029502467,0.1106384210221682,0.02424330820011034,0.03977175196492013,0.020289347429202225,0.5866619318181818,0.6130613706771497,0.776595744680851,0.990023672580719
68,0.35864761402116757,1.951908568541209,0.9742042943050987,0.18727155450440766,0.005523390385115383,0.010730301089045484,0.005394090652926496,0.5940482954545454,0.6316801191913929,0.7684210526315789,0.7397117614746094
69,0.3547467466826751,1.8888415694236755,0.9675074527138158,0.16347009914137833,0.06869677157514918,0.09673962547217832,0.05082837154962488,0.5092329545454546,0.539866495543281,0.776595744680851,0.9971755743026733
70,0.3495638501421313,1.9431860248247783,0.9717962967722039,0.16613823715916295,0.028244754047421255,0.04828131944369167,0.02473784768506176,0.4954119318181818,0.5349233573946708,0.7752212389380532,0.8932757377624512
71,0.3543847589013733,1.9651796221733093,0.9742015637849507,0.29986320109439124,0.013900426778614142,0.026569213893080732,0.013463463770875433,0.5296732954545456,0.5566940079082239,0.7730496453900709,0.9384564757347107
72,0.3380975269268606,1.966631790002187,0.9722055535567434,0.1216422692099167,0.015650662997089282,0.027733141553640255,0.014061556343083743,0.6322301136363636,0.6563700348882003,0.7822878228782288,0.9780112504959106
73,0.33810258844745494,1.8880603611469269,0.9690850508840461,0.08353090499796441,0.02211892728275827,0.034976184507395335,0.017799369265469836,0.6828977272727274,0.7085761824649836,0.7712177121771217,0.9996930360794067
74,0.33801630738182603,1.926385184129079,0.9707527562191612,0.10019008914525433,0.019385768550284413,0.032485853191998086,0.01651111543197874,0.5525994318181818,0.5950836815581433,0.7813620071684587,0.9692404866218567
75,0.3340324142547411,1.9579370319843292,0.9744286788137335,0.2435549525101764,0.004553150742265034,0.008939187380556645,0.004489660649187421,0.6796306818181819,0.708849270998865,0.7779816513761468,0.7703065276145935
76,0.3255646118772364,1.967480460802714,0.9744572689658717,0.32279489904357067,0.00770484422263512,0.015050446868206396,0.007582281798779346,0.49796875000000007,0.5487015309673633,0.7657342657342657,0.49587300419807434
77,0.3171736248464228,1.969328949848811,0.9745623136821546,0.3219895287958115,0.0038999828781239496,0.007706622055976392,0.0038682164691674842,0.528125,0.5777397193280445,0.757314974182444,0.17917418479919434
78,0.32568454296789434,1.9248321255048115,0.9675607781661184,0.07723600527130006,0.025644765462005288,0.03850475120446366,0.019630305619199255,0.5771875,0.6357929393306893,0.768141592920354,0.9937716126441956
