epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou
26,0.6152810315105403,0.9871919578480943,0.8188191396053707,0.6693715185762565,0.6369249737151316,0.5691519964521177,0.5771770079930624,0.9866804083188375,0.799995556473732,0.7393325765927633,0.6987051566441854,0.623996357123057
27,0.6085580403559676,0.9872188490127849,0.808704871997655,0.6740860646573182,0.6398467599788559,0.5703981028538998,0.5844359075029691,0.9862879912058512,0.8421814093987147,0.6874023874600729,0.6832932184139887,0.6107145001490911
28,0.6128017094647773,0.9870523108500187,0.8031711790049187,0.6688028370665613,0.6244779017484077,0.5565138746087797,0.5745626042286555,0.9866476058959961,0.7789840698242188,0.7439226557811102,0.6803976446390152,0.6044663786888123
29,0.6313166958149349,0.9866070613682827,0.7916542369628621,0.6732722863415691,0.6196434804212267,0.5500516743860512,0.5794519061843554,0.9863471041123072,0.8294537415107092,0.7164848893880844,0.6978428910175959,0.6253696233034134
30,0.6062855258166233,0.9871979924005883,0.8114103045418998,0.671053234661851,0.6344545029591178,0.5660406189544178,0.5787136927247047,0.9863508840401968,0.8235200345516205,0.7133008142312368,0.6877098778883616,0.6136708855628967
31,0.6085051495895207,0.9871176871183877,0.8061748982589936,0.6778564798497708,0.6375420750858628,0.5674587688713431,0.5788530160983404,0.9861441055933634,0.8136237661043803,0.7186774909496307,0.6827283849318823,0.6088670169313749
32,0.6068107393857475,0.987095689662149,0.8047972616748275,0.6721972065551258,0.6304743003065341,0.5609019805337782,0.5753004476428032,0.9865033229192098,0.7669813632965088,0.7536600728829702,0.6771358301242193,0.6009554266929626
33,0.5974043671772858,0.9872617225780665,0.8074535666225112,0.6733920200962886,0.6327040370936706,0.563637112345651,0.5788362671931585,0.9858745982249578,0.8798631380001704,0.6605616360902786,0.6799418777227402,0.6109002307057381
34,0.5986982311043784,0.9872380478359829,0.8125570605848437,0.6736712466890566,0.639278710445511,0.5706040686536058,0.5540652523438135,0.9868175188700358,0.7704994330803553,0.7465968132019043,0.6698959469795227,0.5935904035965601
35,0.6015227871520497,0.9872006356159103,0.8128640651702881,0.6712409692389942,0.6358503707658465,0.5670569700615429,0.5528518458207449,0.9868055582046509,0.8287498156229655,0.716327428817749,0.6963779379924139,0.6218091323971748
36,0.594687406983331,0.9872556217362948,0.806553152120002,0.6755707419921304,0.6369447070304478,0.5669598303665625,0.5555416891972224,0.9869171679019928,0.799850751956304,0.7454055349032084,0.6993630329767863,0.6236855685710907
37,0.5937931835651398,0.9873017707717753,0.8114323476764643,0.6763648580167895,0.6404013034896315,0.5706692928465728,0.5528648495674133,0.9863621145486832,0.870351105928421,0.6711922138929367,0.6823404928048452,0.6102424810330073
38,0.592223881282539,0.9874383394963273,0.8204219280002273,0.6712524225221617,0.6429161195443055,0.5735188964928422,0.5505284145474434,0.9867742558320364,0.8402045369148254,0.7207204898198446,0.7087335040171941,0.6349243447184563
39,0.5942106235807187,0.9872673716500541,0.8091036510244708,0.6751455987725302,0.6376929021327296,0.5681628568150173,0.5546770766377449,0.9867480099201202,0.8301544090112051,0.7171130279699961,0.7006044189135233,0.6268526439865431
40,0.5851305347179698,0.9874068782708355,0.8169797101867533,0.6729167399005355,0.6395036834422673,0.570368581564627,0.5662242546677589,0.9862868636846542,0.8624630222717921,0.6778490493694941,0.6859129965305328,0.6134166667858759
41,0.5861432357369182,0.9874688080538099,0.8182855515836556,0.6738056278674402,0.6450386899653996,0.5755515452300277,0.5640149340033531,0.9864804595708847,0.8380688925584158,0.7122399757305781,0.6964949170748392,0.6224266563852628
42,0.6084593902124422,0.9870878001239812,0.8072178308094773,0.6809850995228669,0.6368077525468631,0.5670613601943043,0.5514551848173141,0.986812561750412,0.8137020021677017,0.7260099748770396,0.695395827293396,0.6195089121659597
43,0.5822272634951868,0.9874312526711794,0.8207394820507442,0.6705819894777281,0.6418060139517918,0.573270495806899,0.5676418393850327,0.986541156967481,0.82213294506073,0.7183703531821569,0.6946208427349726,0.6204221397638321
44,0.6012564187294969,0.9872890114784241,0.80871924562989,0.6699979082446232,0.6299338073373955,0.5612113258548986,0.5541644940773646,0.9868870973587036,0.7713856995105743,0.7588159044583639,0.6916972796122233,0.6140272617340088
45,0.5895591191599302,0.9874381868638725,0.8084241396912905,0.6811789045824068,0.6433662359959611,0.5728004285108264,0.5502640853325526,0.9868964751561483,0.8142287383476893,0.7345099796851476,0.7003915260235468,0.6260089377562205
46,0.5742100566347069,0.9875781474826492,0.8205819182863859,0.6715893940390828,0.6428925531489826,0.5736976563930511,0.6078219463427862,0.9855224341154099,0.8965519666671753,0.64277333766222,0.6704015036424001,0.6010992899537086
47,0.576780362663982,0.9875398194678476,0.8147538360034194,0.6761463145229304,0.6417696559540579,0.5715605129148359,0.5448540026942889,0.9870640089114507,0.7798444430033366,0.748585636417071,0.6843949109315872,0.6084182138244311
48,0.5779039545036923,0.9875292878284633,0.8205895680133427,0.679501246626132,0.6516326404063502,0.5815446992343831,0.5438054998715719,0.98676398396492,0.833945502837499,0.7065034260352453,0.6901987592379252,0.6161781971653303
49,0.5839940838724653,0.9874811389735926,0.816842505865008,0.6764404038402522,0.6451241908786453,0.5756499446998132,0.5636268332600594,0.9867220818996429,0.76668681204319,0.7601649512847265,0.6792058000961939,0.6050061583518982
50,0.578146425084533,0.9875491807393939,0.8191394137444897,0.6731198836709852,0.6450692418022691,0.5759041128314544,0.6243352716167768,0.9851655662059784,0.9120314965645472,0.6241318757335345,0.6619002719720205,0.5965447674194971
51,0.58452434656776,0.9874782345005285,0.8155093755677482,0.6797999252225752,0.6448548433379592,0.5755353464144413,0.5514472623666128,0.9868834267059962,0.8100876112778982,0.7254071334997813,0.6874502301216125,0.6137193987766901
52,0.5719414601259143,0.9876268021414213,0.8232881632920738,0.6685189479422347,0.6413564311566754,0.5729728848020607,0.5492553636431694,0.9867661943038305,0.8427407294511795,0.7049623777469,0.6959963937600454,0.6238095015287399
53,0.6029253716223708,0.9871169094727418,0.7986907808580131,0.6775631105231348,0.6301636960461875,0.5594591534583369,0.5804719726244608,0.9864723980426788,0.7664962063233057,0.7466436078151067,0.6700614541769028,0.5944215307633082
54,0.6130117559544394,0.9868134644544013,0.7965544868852491,0.6780659656658351,0.6287040626891306,0.5592880090263402,0.5549461667736372,0.9866679807504019,0.8452448099851608,0.7088485856850942,0.7050242722034454,0.6306128005186716
55,0.5794170721669063,0.987605038090287,0.8180067678478277,0.6788074552455795,0.650845242994968,0.5799503245643366,0.5629712094863256,0.9865687439839045,0.8423419694105784,0.7175378501415253,0.7030247648557028,0.630761389931043
56,0.5875239842962996,0.9874185373849957,0.8063526153564453,0.6824994605278301,0.6393998451879092,0.5692268272983694,0.5513387446602186,0.98664923508962,0.8628504226605097,0.690767914056778,0.6968578447898229,0.625353659192721
57,0.5782068332779073,0.9875403002043751,0.8204891520125843,0.6737621061712782,0.6447604719166443,0.5752445325673183,0.5503146524230639,0.9866011838118235,0.8774852951367696,0.6865071902672449,0.7021641830603281,0.6318877463539442
58,0.5843919164666506,0.9874899526622808,0.8214772906258841,0.6724782285289229,0.6439786778989239,0.5752012465044717,0.5516669576366743,0.986638014515241,0.8633714864651362,0.6875007847944895,0.6932628005743027,0.6231589665015539
59,0.5667990752469714,0.9877358062245022,0.8288236906595319,0.6742265163180984,0.6545885935007969,0.5854974124476174,0.5528292680780093,0.9868300954500834,0.8403944571812948,0.7036340981721878,0.6899039546648661,0.6177668323119482
60,0.5696913519195307,0.9877690700727089,0.8067037552316613,0.681170231271013,0.6384631879975863,0.5681719289761837,0.5535739635427793,0.9865994602441788,0.8822945008675257,0.673251211643219,0.6933572938044866,0.6220526521404585
61,0.5731302691954319,0.9876374563324117,0.8222483446664899,0.6750703612777674,0.641268861349498,0.5729697421889439,0.538900745411714,0.9871676613887151,0.7870777895053228,0.7344173689683279,0.6781134108702341,0.6037984440724055
62,0.5701301830394245,0.9876486391664665,0.8284277927095645,0.6775754277951249,0.6537796345269569,0.5834960759243119,0.5374586383501688,0.987126886844635,0.8303669740756353,0.7178355852762858,0.6980255792538325,0.624987984697024
63,0.5664941356560894,0.9877479778271969,0.8302957788806096,0.6729992906623912,0.6539574878238071,0.5854359987740204,0.5624269843101501,0.9866040349006653,0.7903000563383102,0.7397017478942871,0.685201053818067,0.6112935741742452
64,0.5753514126082447,0.9875807054688998,0.8161298381948026,0.6759717690053387,0.6409921501284448,0.571888969044819,0.5703191558519999,0.9860227306683859,0.8953640957673391,0.6519919857382774,0.6811060309410095,0.6121859277288119
65,0.5619584625569459,0.9878665949696692,0.8281335190077809,0.6760691198233132,0.6538543678889764,0.5850270462927417,0.5518623093763987,0.9866444766521454,0.8646396944920222,0.6906755566596985,0.6990823497374853,0.6290076697866122
66,0.5763656237972117,0.9875914226068514,0.8126231081017824,0.6779882963572708,0.6400070496808703,0.5711907485378123,0.5420177603761355,0.9868126511573792,0.8449360032876333,0.7041226625442505,0.6937052011489868,0.6208472400903702
67,0.567737672930566,0.9878069986806852,0.8308843959157712,0.6742405039127742,0.6533749785935767,0.5848559389047534,0.5674504935741425,0.98618283867836,0.8907886991898218,0.656430164972941,0.6793897847334543,0.6117097934087118
68,0.5630443430392542,0.9878286914290669,0.8258906285339427,0.6755954074525388,0.6483334403171718,0.5803404422563927,0.5568684041500092,0.9868383457263311,0.8100562691688538,0.7267198612292608,0.6909782191117605,0.617405116558075
69,0.5774113065171464,0.9875796665655119,0.8220341328148529,0.6749394775551056,0.644776349869844,0.576204469827848,0.5534531300266584,0.9868803024291992,0.8209257970253626,0.7261649519205093,0.693440169095993,0.6211027850707372
70,0.5577446999393891,0.987916434479651,0.8312656756873443,0.6822513843251166,0.6626787330502661,0.5925272394006498,0.5296651174624761,0.9872090965509415,0.8195610990126928,0.7301187117894491,0.7032112975915273,0.6283813317616781
71,0.5705516157306243,0.9877678584829669,0.817423028366588,0.6762251221687994,0.6420080191064104,0.5734884173513572,0.5459263597925504,0.9867631693681082,0.8690320154031118,0.6878070682287216,0.6988265961408615,0.628817526002725
72,0.5720796562800897,0.9876323308900138,0.8104318778648555,0.6754433390136078,0.63646826927907,0.5666661872484974,0.5608872771263123,0.9867656528949738,0.7730921655893326,0.7533061405022939,0.6865500956773758,0.611148459215959
73,0.5676468599622495,0.9878293242409965,0.8185469263067869,0.6827268865063926,0.6520608797251621,0.583008704619987,0.5344788208603859,0.9868586162726084,0.852397029598554,0.696682537595431,0.6931548019250234,0.6203026125828425
74,0.5649033367076767,0.987821756679321,0.8250603063084255,0.6755762807676725,0.6495008591179535,0.580319321322664,0.572880265613397,0.9862320721149445,0.8384459068377813,0.7121999859809875,0.6973186830679575,0.625203512609005
75,0.5618359076085492,0.987847308132136,0.8347961880336298,0.6728489343251023,0.6565196714668631,0.588269783236156,0.5702586968739828,0.9861817558606466,0.8540059824784597,0.6886929819981257,0.6848448912302653,0.6123262544473013
76,0.5740066179048235,0.9877503881944674,0.825580299457657,0.6780704312792448,0.648573533675381,0.5799788852161336,0.5858309343457222,0.9860446204741796,0.8095223555962244,0.7303386678298315,0.6888012985388438,0.6133852253357569
77,0.5624186563714643,0.9877867041347183,0.8265441174262038,0.6812354805313539,0.6529258645583536,0.5837426723163819,0.5371040205160776,0.9870159377654394,0.8036753485600153,0.7450042814016342,0.7000373005867004,0.625148152311643
78,0.5606494919161931,0.9878570264744981,0.8271943442175321,0.6740713453738489,0.6480252102156666,0.5804412626774511,0.528299147884051,0.9870484819014868,0.8517667601505915,0.7089876979589462,0.706889366110166,0.6350727106134096
79,0.5531068355123573,0.9880736843447819,0.8334930087918433,0.6787312924861908,0.6548610246070078,0.5861834541102436,0.5541275516152382,0.9864814132452011,0.8769706636667252,0.6755902121464411,0.6873399019241333,0.6173253854115804
80,0.5677929033185835,0.9878569178492109,0.8233779886058558,0.6804590587304017,0.6508544722450114,0.5816732230030488,0.537771557768186,0.9870550235112509,0.8285274455944697,0.7131956666707993,0.6906101405620575,0.6170564194520315
81,0.5739962330488401,0.9876549800979757,0.816768828953538,0.6804248927352584,0.6444602945697642,0.5750849386241949,0.5377596070369085,0.9872242709000906,0.8218066493670145,0.730550413330396,0.703094407916069,0.6295061657826105
82,0.5633008544133088,0.9878460514211209,0.8248591116655652,0.679765089371494,0.6533203247551606,0.5844522728541187,0.5253111297885577,0.9873214165369669,0.8329313099384308,0.7182410558064779,0.6960249741872152,0.6240683471163114
83,0.5659414660707812,0.9878104824886144,0.8229481945528048,0.6804314684645038,0.6530446811257121,0.583948575447653,0.5233110735813776,0.9873968462149302,0.8213213632504145,0.7294557938973109,0.7021648536125819,0.6273549099763235
84,0.5494966916391782,0.9881011470455989,0.8338900771096488,0.6803918219058314,0.660139003646708,0.5905335300436644,0.528873992462953,0.9871574093898138,0.8405102988084158,0.7089601755142212,0.6975024590889612,0.6240681260824203
85,0.5553375549405535,0.9878550099435254,0.8265006258108906,0.6826231170480497,0.6575521977148323,0.5876962570386512,0.5513218169411024,0.9867851982514063,0.8317423909902573,0.7196563631296158,0.697111909588178,0.6245741794506708
86,0.550632198837316,0.9880505048225974,0.8165109848307672,0.6847275061028026,0.6485250764918105,0.5790416066334626,0.5340995440880457,0.9871786733468374,0.8196984728177389,0.7306446731090546,0.7008356004953384,0.6269210154811541
87,0.553169802249035,0.9879935155405062,0.8278276051316306,0.6789469863766822,0.656573988009836,0.5872442499499455,0.5413843542337418,0.9868632157643636,0.8547333776950836,0.7017857581377029,0.6984235097964605,0.6256933857997259
88,0.5659150336390344,0.987784863632416,0.8249913208952574,0.6756382060942249,0.6451784021386476,0.5768532819837053,0.5983547593156496,0.9860000858704249,0.7507985085248947,0.7977449695269266,0.7002455294132233,0.6240224341551462
89,0.5605776496579714,0.9878219054124066,0.8275259432391585,0.6798135902837058,0.6544327184418651,0.5852812372635459,0.5317987725138664,0.9872535963853201,0.8151271293560663,0.7352554251750311,0.700835977991422,0.6267732133467993
90,0.5467292165087763,0.9881054497210779,0.8347121226453336,0.6782005679941623,0.6593802454315614,0.5902322433262228,0.5467279553413391,0.9866966903209686,0.8404545684655508,0.7078313579161962,0.6962180286645889,0.622291865448157
91,0.5504376127898136,0.9880025002443902,0.8195656499015951,0.68632776102173,0.6539637585666692,0.5836527392128917,0.5555838594834009,0.9865442713101705,0.8737135032812754,0.6790749430656433,0.6936520636081696,0.6232260937492052
92,0.5597268432100243,0.9878650575040657,0.8384162293416317,0.675310623144435,0.6561943359464129,0.5875922633665744,0.5330764899651209,0.9871578613917033,0.8099540869394938,0.7404211560885111,0.7013331204652786,0.6264388089378675
93,0.5634143508483316,0.9878373068069743,0.827382425281489,0.6757177568484689,0.6499832882502369,0.581521089110419,0.5921974231799444,0.9856849511464437,0.904406855503718,0.64385254184405,0.6746575832366943,0.6081905191143354
94,0.5732663388007155,0.9878606261494004,0.8291673437457219,0.6779960583303576,0.6493658874636499,0.5806999234395607,0.5437968795498213,0.9869474073251089,0.8097550620635351,0.7224972198406855,0.6925366471211115,0.6186752518018087
95,0.5497239858747642,0.9879794209917016,0.8283038473574915,0.6802815906355314,0.6563149361966927,0.5866213092737109,0.5207282404104868,0.9873065253098806,0.8256448407967886,0.7198235243558884,0.6981417586406072,0.623446894188722
96,0.5689708448459054,0.9878807987008139,0.8149523473231592,0.681934069528758,0.645237162569973,0.575692019172918,0.5358419045805931,0.9871481905380884,0.8133710523446401,0.7314609984556834,0.6945814937353134,0.619093065460523
97,0.5572839465653785,0.9880362860510282,0.8242984982294457,0.6826402233025738,0.6529867855187889,0.5831527189116612,0.5591162592172623,0.9863457481066386,0.8978642970323563,0.6609318852424622,0.690722664197286,0.6211209098498026
98,0.5588101070617961,0.9879267338280365,0.8339868238039105,0.6789433582920894,0.6576681950381983,0.5879527146571151,0.5478742892543474,0.9866398622592291,0.9008893072605133,0.6616263141234716,0.6911495427290598,0.621614433825016
99,0.5419614975140473,0.9882288179664969,0.8427957987116876,0.6774890865677985,0.6629291661431856,0.5947258731472158,0.5467732499043146,0.9868378092845281,0.8483051160971323,0.7033238112926483,0.6940727929274241,0.6211074044307073
100,0.5560488029618129,0.9879064387250169,0.8333795917368381,0.6786426523021448,0.6565843313653893,0.5877812735945265,0.5431665927171707,0.9868513544400533,0.8694467296202978,0.690500815709432,0.7010776549577713,0.6296745091676712
