epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
1,0.8637138106783883,0.692717894178922,0.08825003398490734,0.972572853330706,0.11718941986805102,0.08196172539572247,0.7893623784503073,0.6222036078536376,0.690768617581358,0.9367269013748795,0.8902164962556627,0.5684788227081299,0.05905598652999241,0.9987450506952074,0.08992047444953494,0.058718305521282606,0.05413105228650762,0.055474875281616966,0.054507307701450076,0.5277729961607192
2,0.7875905320292613,0.8766889073809639,0.18141832712610237,0.9781409316375608,0.20853067763516162,0.1696182653368985,0.8994587501308415,0.7662686890874678,0.7825624580585626,0.9945723023570952,0.8567442066139646,0.883498532904519,0.20350629267177034,0.9854206873310937,0.2350252569756347,0.19747220983519537,0.05217236322960054,0.055555545223959064,0.0555555256410396,0.527569055557251
3,0.6884517034546274,0.9331219352659632,0.3461799084163103,0.9606586938998738,0.36108330136439837,0.32234890929988175,0.8742302008528338,0.6790760629704711,0.7591754962406358,0.995578333002622,0.8335590528117286,0.9643254809909396,0.6224747366375394,0.9497453769048055,0.6230353365341822,0.5873657912015915,0.049501423962670724,0.05214910047856222,0.054507307701450076,0.5276305940416124
4,0.5430986470863467,0.9602663673338343,0.502195875053523,0.9489597727040775,0.5043979621812945,0.4672978425123652,0.9039343645810466,0.7050110875642553,0.8191034476965366,0.9932266434685129,0.8930856254365709,0.6764364474349551,0.05285750914479353,0.9519280427032046,0.07897458893257768,0.04965571650728641,0.02884615380506246,0.05054751233498926,0.0498083999207445,0.4722222222222222
5,0.4444499484828261,0.9688193827378945,0.5995547292662449,0.9365944969849508,0.591518446070249,0.5548225738963143,0.9446980746031739,0.8863683642390634,0.8727466453624533,0.9950506413569216,0.8126795854833391,0.8925845324993134,0.1921013156455025,0.9860129091474745,0.22289575403411505,0.1852162986875837,0.0511039873803785,0.05456628762615531,0.054507307701450076,0.5277777645323012
6,0.42732156495578955,0.9707593595395323,0.632231312697051,0.9356991052627563,0.6189464311130711,0.5819337211671423,0.9443855471274865,0.8716123775245032,0.8735589417969721,0.9931225200168422,0.802599635389116,0.9755310747358534,0.7009252972073026,0.954225069946713,0.70530723200904,0.6691420045163896,0.05555555413105424,0.055555531437095476,0.0555555256410396,0.5276510947280459
7,0.36582482056539567,0.9751881761629073,0.6784876467751675,0.9425034816147851,0.6728069928825878,0.6355205134290164,0.9718087474281553,0.9085046073032159,0.910515123677666,0.9943669887839771,0.81596350007587,0.9741080337100558,0.742698030339347,0.9448450538847182,0.7329049540890588,0.6984426859352324,0.055555554309116885,0.05555552950873216,0.0555555256410396,0.5118886133035024
8,0.3579620973008578,0.9746384356842667,0.6978637165710574,0.9425844940982882,0.6901097600577307,0.6536189801380282,0.9595405042086472,0.8845269232424995,0.8987190373710354,0.9761642491231199,0.7953831586572859,0.9771488242679172,0.7016747229629092,0.9616000784767998,0.7083446416589949,0.6727338251140382,0.055555554309116885,0.05555552853768337,0.0555555256410396,0.5277733471658494
9,0.3395957507070948,0.9767547943552987,0.7035101075641444,0.9447180794887855,0.6973004775946258,0.6607817113399506,0.9697007690028691,0.9183136054517715,0.9131722292952683,0.9967828520008775,0.7925076319111718,0.9728251298268636,0.685948391755422,0.9584308200412326,0.6925258702701993,0.6570835510889689,0.05519942884798022,0.05547486670026538,0.054507307701450076,0.5270908375581106
10,0.33407945417967,0.9765956069602341,0.6951095188250307,0.9446454448778121,0.6895634297464714,0.6524682489574932,0.9654126521073343,0.8978766856696507,0.9052058882957109,0.9655260512086211,0.7957274781333076,0.9779250621795654,0.7029084530141618,0.9553174475828806,0.7031270927853055,0.6685425804720985,0.05555555413105424,0.055555526582730066,0.0555555256410396,0.5277777645323012
11,0.3095838798851263,0.9779497795417661,0.7114435668851509,0.9484540145905291,0.710377385870355,0.673219800483985,0.9665334523868188,0.8998899648526804,0.9128372087277918,0.9966406646322031,0.8008982936541239,0.9808688958485922,0.7827421857251061,0.9411322342024909,0.7713348733054267,0.7374892996417152,0.05555555413105424,0.0555555323930098,0.0555555256410396,0.5190182030200958
12,0.3157309977734675,0.9771600942142674,0.7171958596979986,0.9490083925059585,0.7163453092340564,0.6794242428951576,0.9726530060321776,0.9237599695500045,0.9168870044529938,0.9949799736992258,0.7916376623842452,0.9785883691575792,0.669449100891749,0.9558807843261294,0.6725428203741709,0.6372939977380965,0.0555555539529916,0.05555552950893325,0.0555555256410396,0.5277769830491807
13,0.31643192299076767,0.9788520463177415,0.7473033148734296,0.9443726099905421,0.7403267641536525,0.7037901673160616,0.9661056341965437,0.874474275362131,0.9189675457977,0.9966572581744585,0.7885849111609988,0.9696678850385878,0.6202424334155189,0.9702654480934143,0.6374328070216708,0.6009922292497423,0.05110398809262907,0.05456628762615531,0.054507307701450076,0.5277775724728903
14,0.3012159730567307,0.9790023858429956,0.7258653611433311,0.9506457799770793,0.7247306494439234,0.6884839686213947,0.9694369261168475,0.8884265830623478,0.9201245821706536,0.9861982826326714,0.7906472252474891,0.9755929840935601,0.6857744819588132,0.9600787030325996,0.6931229035059611,0.6576742546425925,0.055555554131054244,0.05555552756221067,0.0555555256410396,0.5277776453230116
15,0.28170668394839177,0.9802579625708158,0.7391989319050898,0.951889988828878,0.7404975422093125,0.7038283709619866,0.9771467706603155,0.9389006770247807,0.9261213196848767,0.9941282712045263,0.8057859109507667,0.983391178978814,0.8375314805242751,0.9327428936958313,0.8193993899557326,0.7855008310741849,0.055555554309116885,0.055555537060767546,0.0555555256410396,0.5255174802409278
16,0.2720878378289645,0.9810236448147258,0.7622260998507016,0.9547948485515156,0.7653356135868635,0.7289189872194509,0.9761893156125933,0.9305527750270376,0.9229210770663622,0.9996311713437565,0.7953025102615356,0.9779743883344862,0.6735218067963918,0.9551550447940826,0.6765272915363312,0.6409955620765686,0.055555554309116885,0.05555553143689439,0.0555555256410396,0.527739769882626
17,0.28426762584780085,0.98092719179685,0.7640705152613217,0.9483426203493213,0.760382144666109,0.7241306358673534,0.9707028632054783,0.9355331785970291,0.9082820726945777,0.993301691579037,0.818741543425454,0.9829800923665365,0.8826887938711379,0.9107370045449998,0.8377685447533926,0.8066871249013476,0.0543091156402952,0.0553141214688833,0.05446620103380466,0.5275692310598161
18,0.2769316698684067,0.9807691749979238,0.7529686684491205,0.953523901642346,0.7536790556594973,0.7171625685496409,0.9698356321063716,0.9014425864555821,0.9104029791173793,0.9783298148483527,0.798554797967275,0.9830622408125136,0.8167915013101366,0.9462447332011329,0.8098982638782926,0.7755445589621862,0.055555554309116885,0.05555552658286703,0.0555555256410396,0.5277777314186096
19,0.2597201935580519,0.9816940837219114,0.7645219808719197,0.9547605182303757,0.7675401451157742,0.7318106186194498,0.970954673385858,0.8980557397158353,0.9179205520638002,0.9447599033840367,0.7924009727107154,0.9793155193328857,0.743873248497645,0.9522328310542636,0.7444399694601694,0.70964844028155,0.055555554309116885,0.05555552756205583,0.0555555256410396,0.5277761419614156
20,0.2518273357485161,0.9825726688885298,0.7791541423953947,0.9535443518982559,0.780006615841975,0.7445906762216912,0.9701055536994303,0.9062956842228758,0.9169569491286292,0.9816994774537008,0.8009469277328916,0.98146653175354,0.8092783325248294,0.9456578062640296,0.7997173832522498,0.7657246655888028,0.05110398827069171,0.05456628762615531,0.054507307701450076,0.4722222222222222
21,0.24899983406066895,0.9830281968976631,0.7818163076385123,0.9544603209026524,0.7807771802925673,0.7459606445226513,0.965038211720573,0.8991269008901307,0.9097618470191283,0.9892688999410535,0.7887167003419664,0.978902710808648,0.7333537075254652,0.9588420821560754,0.741660088300705,0.7066639330652025,0.055555554309116885,0.05555552461376996,0.0555555256410396,0.5277775658501519
22,0.2425587128420345,0.9835786702202969,0.7859423697971907,0.9564624819599215,0.7882545951937066,0.7533908398424993,0.9724536522953351,0.9094288359702346,0.9278682532871374,0.9804270619251689,0.7926679054896036,0.9803538587358263,0.7876136667198606,0.9556601378652785,0.7895724442270067,0.7547633465793397,0.055555554309116885,0.05555552461376996,0.0555555256410396,0.5277774135271708
23,0.24384749326549593,0.983525206808184,0.7889667358554777,0.9566590639411426,0.7913957287053592,0.7564157247543335,0.9697129960605866,0.9077622076046514,0.9189523153065817,0.9630783796310425,0.799128943019443,0.9799933168623183,0.7656882239712609,0.950632373491923,0.7639818025959862,0.7295008450746536,0.055555554309116885,0.05555552461376996,0.0555555256410396,0.5277770492765639
