epoch,train_loss,train_loss_main,train_loss_aux2,train_loss_aux3,train_loss_reg,train_acc,train_precision,train_recall,train_f1,train_iou,val_loss,val_loss_main,val_loss_aux2,val_loss_aux3,val_loss_reg,val_acc,val_precision,val_recall,val_f1,val_iou
1,1.1834560527351865,0.5866310577643545,0.5927454728132103,0.6029442461261972,0.0,0.9729774965877421,0.3539612383134231,0.8128393184922483,0.358114616374428,0.2805669758854922,1.1038553881017785,0.5304578796813363,0.5776506922746959,0.5670176913863734,0.0,0.9829220018888775,0.45135219106382884,0.8073148799177847,0.44197926193861875,0.36097421396493223
2,1.0728873643871637,0.5305030789291649,0.541897280697237,0.5431147624177542,0.0,0.9782922175892612,0.4352958455732343,0.820339138875524,0.4430007211639855,0.3633442091647164,1.1552514103682419,0.5509855706440775,0.6175246502223768,0.5843775815085361,0.0,0.9831497192382812,0.6695491682621336,0.7531474033468648,0.5970283845462141,0.5228402288506142
3,1.06053017192896,0.5239164130729541,0.5358699986112048,0.5377293677706467,0.0,0.9798066167106405,0.4617086761593681,0.8220284568502197,0.4643429444040604,0.3840189040209435,1.0423004536252274,0.5074567863815709,0.5363868396533163,0.5325288876106865,0.0,0.9794678939016241,0.4275568868874335,0.8531534460030104,0.4452424476306882,0.3626637537514101
4,1.038740888671481,0.5136045273633031,0.5241908971677747,0.5265545294647328,0.0,0.9804416901884023,0.49702494471097125,0.8175975276712786,0.49170094441258244,0.4120921655577177,1.028727637701913,0.5001316654054742,0.5268955296591709,0.5311466182533063,0.0,0.9838140387284128,0.49514531498660413,0.8458929485396335,0.5092497359987033,0.42745362743992926
5,1.0248270492717537,0.5072176912026098,0.5172093864072833,0.5182092886570602,0.0,0.9815512138500548,0.512394203674732,0.8175858061441923,0.505145725928444,0.42531195113846676,1.0160659988459788,0.4962907728395964,0.521277590174424,0.517521648030532,0.0,0.9827201040167558,0.484094224428044,0.8529758592969493,0.5052114736548214,0.4238575471334387
6,1.021289737256821,0.5051068588655595,0.5152953064232542,0.5175142101725639,0.0,0.9811012624997144,0.4973854773358701,0.8226545760440019,0.49736826217838565,0.41746258711964235,1.01098093688488,0.4930725276470184,0.5159687192816483,0.52081792762405,0.0,0.9831313283819901,0.5335527232847609,0.8497995994592967,0.5463151632738913,0.46505309525969146
7,1.0121342723502924,0.5004306795304282,0.5109544629241988,0.5128272590581436,0.0,0.9815252917551854,0.519811276060367,0.820683029359311,0.5167457336120741,0.4366214028743398,1.0856606059952787,0.5283702135086059,0.5589503460808805,0.554800420999527,0.0,0.9838531494140625,0.5505877795805222,0.7977690540942384,0.5224731752273286,0.44529737579237305
8,0.9965942450695567,0.4927307711707221,0.5028500018412607,0.5053836558297363,0.0,0.9819035535667375,0.533047766770532,0.8258759747029866,0.5302229493646388,0.45010861451679535,1.007314705927121,0.49645602765836216,0.5114484071731568,0.5099740542863545,0.0,0.9842662610505757,0.43304585725817796,0.848389984588874,0.447877889911953,0.3666191750707644
9,1.0164379376983435,0.5038403872160884,0.5117511986291896,0.5138670521869994,0.0,0.9820015845940127,0.5336536113866408,0.8183019808035121,0.5241206539809744,0.4453930974744935,1.0356535081800662,0.5053789891694721,0.5308793444382517,0.5293672545960075,0.0,0.9831823650159334,0.4483137981410719,0.8431676287400095,0.45990387639348806,0.3790366751357459
10,1.0121692058918943,0.5007345123597753,0.5102416700438449,0.5132242027430507,0.0,0.9820924457750823,0.5303168355819793,0.8241319868079942,0.5303637455231921,0.4505812146982297,1.051160949154904,0.5225194573402405,0.5306051439360568,0.5256959858693575,0.0,0.9833111813193873,0.5707975784215611,0.8115567779854724,0.5617692125689504,0.48459253631952476
11,1.0010793021765718,0.49535980953110587,0.5043748438009742,0.507736441266467,0.0,0.982233152333756,0.5415728343112132,0.8218778448695776,0.5393542642365575,0.46013320351929154,1.01050131524864,0.495102680356879,0.5136369912247909,0.5180410865106081,0.0,0.9841607344777961,0.527493573744081,0.8583394519592586,0.5393275636659766,0.45835943289392544
12,0.9904161696763415,0.49078434161972584,0.4984120613650272,0.5014614523154253,0.0,0.98226037722582,0.5566220666024911,0.8225846408567726,0.5545885038540487,0.4751584490034229,0.9927940583542774,0.4886475070526725,0.5039944592275117,0.5043746728646128,0.0,0.9840904637386925,0.630955829239717,0.8500586895566238,0.6299524882428054,0.5513874080534142
