epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
1,0.8510389943591884,0.7513959681401488,0.15287290708940537,0.9553432953162272,0.17076890072861656,0.13531225425053817,0.7714364506952701,0.5978198341971757,0.6710051424103135,0.9587847424335167,0.8942152261734009,0.5806680884626176,0.13219277024690565,0.9770288301838769,0.1587821348881482,0.1270131994660456,0.03543447474705926,0.05130735775293529,0.0498083999207445,0.4722222222222222
2,0.8050687283766075,0.8772369056451516,0.2727095440762942,0.963279905866404,0.29207476411686567,0.2555635744919542,0.870133718778726,0.7422604965504523,0.7675250396090929,0.996065333241322,0.8781168328391181,0.7728931109110514,0.25191664612955517,0.9776696761449178,0.2804059526986546,0.24531087030967078,0.045940170775805304,0.05261215157055123,0.052410871721861235,0.527770823902554
3,0.7812654708252579,0.90643153815973,0.36824946203192727,0.9577359420354249,0.37988586821517006,0.34338429765623124,0.8788229944739426,0.7553454999572321,0.7767609795181474,0.9989807293063304,0.8646687699688805,0.9406514234013028,0.4486251258187824,0.9647619956069522,0.4647380510965983,0.42793337338500553,0.051816238480714455,0.05527608577392042,0.05446620103380466,0.5276222361458672
4,0.748963002298699,0.9207122316125964,0.38226390446795794,0.961503553585928,0.3936398234523711,0.3560980405719554,0.8930473484949915,0.7828686125789373,0.8061989259501873,0.9813772127276561,0.8664056526290046,0.7907494174109565,0.16052746027708054,0.9885940949122111,0.19374453607532713,0.1575942329234547,0.05324073907882258,0.05505433234833969,0.05252522292012486,0.5277282628748152
5,0.7221992680283843,0.9252009596980986,0.3889653487283675,0.9559678347384344,0.39928107794191015,0.36132846674958213,0.8938590105351222,0.768623475074272,0.7994316267331187,0.9995760673382243,0.8474110000663333,0.9279054005940756,0.40966499348481494,0.9651532106929355,0.42698468102349174,0.3900934159755707,0.05252848922492512,0.055303806776416525,0.054507307701450076,0.5070260961850485
6,0.6923450768971052,0.9341579841785743,0.45700664891571297,0.9519822959040032,0.46194376393419795,0.4252655904312603,0.8949719947267718,0.7386523982080855,0.805357143742619,0.9976603574440127,0.8406522803836398,0.9649731417497,0.564938465754191,0.9398252500428094,0.5653265681531694,0.5293205032745997,0.052528489224925125,0.055314132509558155,0.05446620103380466,0.5223265919420454
7,0.6568154790362374,0.9383074006096261,0.44718181500669385,0.9516393640002266,0.4500066642878485,0.4133052576760777,0.8929476797039052,0.7661733914133404,0.8014796743219988,0.9998577452096783,0.8415678242842356,0.8962923851278093,0.265477553423908,0.9811679522196451,0.29124981206324363,0.2548337218662103,0.051638175483052176,0.05467347210601527,0.052410871721861235,0.5277755591604445
8,0.6153516476271582,0.948588215913929,0.5159319265455496,0.9443417142649166,0.5120490554903374,0.4762956006605117,0.8881999182012488,0.7510428349222863,0.7882246182460745,0.9978241578477328,0.8350080086125268,0.9359874261750115,0.5022294918696085,0.9525991380214691,0.5108792268567615,0.47539569271935356,0.052706551688399494,0.05511782041006833,0.054507307701450076,0.520229223701689
9,0.6040871074942292,0.9446910013918017,0.490918939230872,0.9406489251089878,0.4865897063349114,0.45072657211882167,0.8836068716925503,0.7371054783817135,0.7796672524776312,0.9820161158921289,0.8395138382911682,0.8760194314850701,0.29870306369331145,0.9766786098480225,0.3170195511645741,0.2813455570075247,0.05039173681423048,0.054907874916138875,0.05333330346668117,0.5277566578653123
10,0.5678217362184994,0.9534134366473214,0.5306572313191461,0.9397459186491419,0.5218996464229021,0.48595559694727913,0.8849384298032046,0.7219822063396532,0.7891673239678093,0.9987368310084108,0.8257197174761031,0.9538184536827935,0.5419857932461632,0.937986241446601,0.5379084315564897,0.5034811132484012,0.052706551866462135,0.05547488335553728,0.054507307701450076,0.4722222222222222
11,0.5401680322944141,0.9573231300369638,0.5370192859993607,0.9356872654352032,0.5208297513547491,0.48607643070768136,0.8807916328312294,0.7295982005257611,0.7894807051958842,0.9904256121056979,0.8160053756501939,0.9342116415500641,0.5038801431655884,0.9633675151401095,0.5172055959701538,0.48156656821568805,0.05324073943494787,0.05506966592610064,0.053418773586470805,0.5277775194909837
12,0.5174851339371478,0.9608975179859849,0.5884487438397329,0.9345748561327575,0.5719703528724733,0.536970028134643,0.876901656959793,0.7243308202268317,0.7773713380422242,0.9969743519532875,0.8076110978921255,0.9622842801941766,0.4960474305682712,0.9555980629391141,0.49959150950113934,0.4651322778728273,0.054843303742968856,0.055391046060688974,0.054507307701450076,0.4722222222222222
13,0.5011813894647067,0.9609735559244625,0.5462945455410442,0.9317629864958467,0.5301787946067873,0.4947598029355534,0.8818970398142184,0.698594960991479,0.7849354625017843,0.9976558616903962,0.8122061259216733,0.9363997313711379,0.4552244229449166,0.9735790921582116,0.471915387445026,0.43603749407662284,0.05056980016801805,0.054413880894780955,0.053497912665766624,0.4722222222222222
14,0.4913270004460069,0.9612596152258701,0.5806377471470442,0.9346549696609622,0.5662914143234002,0.5303729865394655,0.8951813259238206,0.7638874452688109,0.791585932228221,0.9971038024933612,0.8268212311797671,0.9719630248016782,0.6524751053916084,0.9291544126139747,0.6374248895380232,0.603829691807429,0.04594017024161738,0.055355217474720844,0.05446620103380466,0.4722222222222222
15,0.46457640264855055,0.9671903868190578,0.6502710263260075,0.9270794147350749,0.6285350987168609,0.5940437654002768,0.8871007093409652,0.7625361802219787,0.7990462506561467,0.9804533485506401,0.8293647203180525,0.9750353395938873,0.7637511988480886,0.902072419722875,0.7236364053355323,0.6915107054842843,0.04273504215976334,0.055154901991573996,0.05333330346668117,0.4722222222222222
16,0.4676196135458399,0.962827055180659,0.5890657344802481,0.933018265200443,0.5746870890992587,0.5387480727961806,0.8918412773075866,0.7305394507217916,0.7962493113096386,0.9984786461611264,0.8438648515277438,0.9771473142835829,0.7805853221151564,0.8879171013832092,0.729694578382704,0.6971527404255338,0.055555554487179526,0.05555554522395907,0.0555555256410396,0.4722222222222222
17,0.4575567499535983,0.9666844870223373,0.6209128376890402,0.9251117403389978,0.5975278156702636,0.5634040822748279,0.8775467719091083,0.7332064391408202,0.7743664566226034,0.9809584959608609,0.8113049666086832,0.9614439275529649,0.5850429965390099,0.9382668733596802,0.5795803699228499,0.545676158534156,0.0543091156402952,0.055314115688618735,0.05446620103380466,0.5274757312403785
18,0.44420030175662434,0.9645698901082649,0.630983906202629,0.935592821386994,0.6183594968475279,0.5829600725994736,0.8962271164201896,0.7246702242676908,0.7848017862250316,0.9831350885453771,0.8837773601214091,0.8542694747447968,0.30251211755805546,0.9068198170926836,0.308843195438385,0.2796355452802446,0.05341880207648488,0.05509735879200214,0.05333330346668117,0.5277777711550394
19,0.4377864423345347,0.967300796117939,0.6462547046239259,0.9272087108893473,0.6221906225212285,0.5885744466156256,0.874129648120596,0.7265823001353456,0.7834397322959213,0.9987760967895633,0.8143957025474973,0.951192041238149,0.6132165491580963,0.9558921588791741,0.61566471391254,0.5819018814298842,0.04985754960187003,0.05424738242440178,0.053418773586470805,0.4722222222222222
20,0.4375756842191102,0.9677220964040912,0.6492876928360736,0.9294702029619061,0.6294880836713509,0.5942299058202838,0.8882380162514165,0.7187492979089913,0.7915989413469312,0.9942066855117923,0.8273203372955322,0.9757032096385956,0.6964744130770365,0.916998005575604,0.6634829938411713,0.6315432588259379,0.05146011319764045,0.05506943035832493,0.05333330346668117,0.527595215373569
21,0.4362222757495818,0.9677266947558669,0.6373027988144608,0.928588725504328,0.6180099327056134,0.5828568451717252,0.899877973001488,0.7465950594773715,0.8022017721988309,0.9993919026656229,0.8078908092445798,0.9683814644813538,0.6376015742619833,0.9509842991828918,0.6413501666651832,0.6061039848460091,0.0543091156402952,0.055314121467724575,0.05446620103380466,0.5270349714491103
22,0.43467834640721803,0.9680178986221063,0.6540478863677041,0.9298336779484984,0.6355070066256602,0.6005294318081903,0.8844265367635606,0.7016968979508519,0.7800931301163192,0.9985648071179625,0.8151009215248955,0.9746707379817963,0.7205845448705885,0.9282970163557265,0.7013330260912577,0.6686158412032657,0.05448717845989484,0.05535520707105943,0.05446620103380466,0.4722222222222222
23,0.42718199823723463,0.9683101861203303,0.6331387255035463,0.9293308082174082,0.6150170437625198,0.579683887665389,0.8944390343850128,0.7024083843712091,0.7949968958120265,0.9974623840363299,0.8034172786606683,0.9683534900347391,0.6397431327237023,0.9489914874235789,0.6391420496834649,0.6045499924156401,0.0543091156402952,0.05531411860196618,0.05446620103380466,0.5277702411015829
24,0.4178457670524472,0.9697825488496999,0.6384719737240525,0.926778926224005,0.6146266533703101,0.5805462637885672,0.8805773145071225,0.729082932776734,0.7726271153420219,0.9995607802125274,0.8056303196483188,0.964740127325058,0.6189591619703505,0.9536964661545224,0.6221375068028768,0.5874151587486267,0.05448717845989484,0.05535520510881093,0.05446620103380466,0.4722222222222222
25,0.39652138264452824,0.9707636207830711,0.6535970837366386,0.932705328112743,0.6358204518185288,0.6011981070041656,0.9075516673540427,0.7337114579184054,0.8169034575088546,0.9949742936697162,0.8029103577136993,0.9523018830352359,0.4872807711362839,0.9631463454829322,0.4961177292797301,0.46129701369338566,0.050391737526481045,0.05433334277138937,0.053497912665766624,0.4722222222222222
26,0.40288596270514315,0.9709590810244201,0.6963410963777636,0.9281961214346964,0.6753880000505291,0.6408406564446746,0.9001134643900986,0.7704635615214773,0.8021251339381809,0.9644103509480836,0.8036778502994113,0.9567329320642683,0.5669399301211039,0.9593305653995938,0.5761276317967309,0.5402865095271004,0.054843303386843574,0.05540007407335781,0.05446620103380466,0.527777738041348
27,0.40059061812572794,0.9693939236343884,0.6588646994262445,0.9341619649871451,0.6433760167145338,0.6083713398605096,0.902824127864311,0.7674284833741367,0.808351590872576,0.9658495500439503,0.8020909859074487,0.9635464780860477,0.5271181729104784,0.9631469945112864,0.5349799262152778,0.49885765877034927,0.054131052820695545,0.055276067132828385,0.05446620103380466,0.5277550982104408
28,0.4132615210580044,0.9696529644434569,0.6748300575819172,0.9286754834847372,0.6521159508189217,0.6176896075733372,0.8956060708110477,0.7549274355983999,0.8014355820936249,0.9960842318222171,0.8073081407282088,0.9528609116872152,0.5610156026151445,0.9589517249001397,0.5702004830042521,0.5352652139133878,0.055555554487179526,0.05555552658286703,0.0555555256410396,0.4722222222222222
29,0.40270222210493245,0.9704498980866104,0.634680269194431,0.9302751685752243,0.6159544157200172,0.5809188099181066,0.8947939963308393,0.7358049802969945,0.7996344296895999,0.9985789949776697,0.8032119274139404,0.9625498950481415,0.5719703137874603,0.953169713417689,0.571540998087989,0.5373703257905112,0.05377492735955889,0.055119923445241525,0.054507307701450076,0.5277260310120053
