epoch,g_loss,c_loss,recon_loss
0,0,0,0
1,-137.46348938026333,-14.852748384700154,18.66437576893262
0,0,0,0
1,-137.46348938026333,-14.852748384700154,18.66437576893262
2,-0.6648577407113929,-10.597959047450017,19.610316830680258
0,0,0,0
1,-68.89443390387252,-13.51099412152892,18.968786351401313
2,-149.1063532365528,-5.173683421655634,19.240914420891283
3,-118.2359367356336,5.449141125388425,18.443153994933624
0,0,0,0
0,0,0,0
1,-127.72831844986229,-11.233954691743836,19.156963624264534
2,-212.4118887147404,-4.278609927517461,19.107013114967252
0,0,0,0
1,-21.056815409006322,-12.01372510469391,18.440896088940246
0,0,0,0
1,12.804852076599426,16.27066729966542,-3.465815223056702,3.465815223056702,7.974555732008822,-1.02666674632384,0.6947888979442102
2,4.718020976630232,16.725551450638996,-12.007530493722147,12.007530493722147,8.830778905578384,-1.3074683157954727,0.7523310575401991
3,-1.6513726110767546,17.929863301893125,-19.58123591296988,19.58123591296988,8.313349411077333,-1.2711156597755793,0.7042233746247993
4,-4.22292559997102,18.52808066437072,-22.75100626671998,22.75100626671998,8.386581556458129,-1.6918217927737724,0.6694759765170756
5,-2.9338635708625773,18.314371603682748,-21.248235176923565,21.248235176923565,7.869055105860989,-1.3443341130330377,0.652472099163883
6,-3.8097516152626856,18.131411231366773,-21.94116284544034,21.94116284544034,7.800776233102318,-1.3067915730940136,0.6493984646630704
7,-6.409045473893087,18.38908190739125,-24.79812738960818,24.79812738960818,8.138200519685435,-1.5907084935918414,0.6547492026093594
8,-5.163547775097322,18.065871264869138,-23.22941904033806,23.22941904033806,7.970289688157917,-1.3260707456869378,0.6644218922999137
9,-2.994098261407486,18.412683337109346,-21.40678160152679,21.40678160152679,7.569142057414067,-1.2185525342710595,0.6350589503819806
10,-4.457281727445988,18.43655564838514,-22.89383737107465,22.89383737107465,8.3127823197039,-1.7867297983526291,0.652605252521591
11,1.6385252826528953,17.635400598483194,-15.996875322519099,15.996875322519099,8.404493193971248,-1.241105939830628,0.7163387250127341
12,5.236611156986836,17.84540358089152,-12.608792428958445,12.608792428958445,8.268791789128596,-1.1288486940605087,0.7139943105324248
